#            iprt         eigenv.           conv.
       311.000000       -0.006111        1.000000
       312.000000       -0.006046        1.000000
       313.000000       -0.006014        1.000000
       314.000000       -0.006002        1.000000
       315.000000       -0.005951        1.000000
       316.000000       -0.005924        1.000000
       317.000000       -0.005920        1.000000
       318.000000       -0.005870        1.000000
       319.000000       -0.005856        1.000000
       320.000000       -0.005854        1.000000
       321.000000       -0.005854        1.000000
       322.000000       -0.005744        1.000000
       323.000000       -0.005724        1.000000
       324.000000       -0.005670        1.000000
       325.000000       -0.005648        1.000000
       326.000000       -0.005638        1.000000
       327.000000       -0.005633        1.000000
       328.000000       -0.005631        1.000000
       329.000000       -0.005613        1.000000
       330.000000       -0.005601        1.000000
       331.000000       -0.005589        1.000000
       332.000000       -0.005555        1.000000
       333.000000       -0.005554        1.000000
       334.000000       -0.005532        1.000000
       335.000000       -0.005463        1.000000
       336.000000       -0.005459        1.000000
       337.000000       -0.005448        1.000000
       338.000000       -0.005437        1.000000
       339.000000       -0.005363        1.000000
       340.000000       -0.005338        1.000000
       341.000000       -0.005335        1.000000
       342.000000       -0.005326        1.000000
       343.000000       -0.005322        1.000000
       344.000000       -0.005281        1.000000
       345.000000       -0.005277        1.000000
       346.000000       -0.005266        1.000000
       347.000000       -0.005259        1.000000
       348.000000       -0.005258        1.000000
       349.000000       -0.005255        1.000000
       350.000000       -0.005167        1.000000
       351.000000       -0.005160        1.000000
       352.000000       -0.005151        1.000000
       353.000000       -0.005076        1.000000
       354.000000       -0.005075        1.000000
       355.000000       -0.005074        1.000000
       356.000000       -0.004995        1.000000
       357.000000       -0.004993        1.000000
       358.000000       -0.004975        1.000000
       359.000000       -0.004934        1.000000
       360.000000       -0.004900        1.000000
       361.000000       -0.004878        1.000000
       362.000000       -0.004866        1.000000
       363.000000       -0.004820        1.000000
       364.000000       -0.004819        1.000000
       365.000000       -0.004782        1.000000
       366.000000       -0.004759        1.000000
       367.000000       -0.004756        1.000000
       368.000000       -0.004706        1.000000
       369.000000       -0.004699        1.000000
       370.000000       -0.004674        1.000000
       371.000000       -0.004672        1.000000
       372.000000       -0.004614        1.000000
       373.000000       -0.004606        1.000000
       374.000000       -0.004592        1.000000
       375.000000       -0.004576        1.000000
       376.000000       -0.004553        1.000000
       377.000000       -0.004551        1.000000
       378.000000       -0.004549        1.000000
       379.000000       -0.004515        1.000000
       380.000000       -0.004505        1.000000
       381.000000       -0.004474        1.000000
       382.000000       -0.004463        1.000000
       383.000000       -0.004458        1.000000
       384.000000       -0.004443        1.000000
       385.000000       -0.004442        1.000000
       386.000000       -0.004440        1.000000
       387.000000       -0.004407        1.000000
       388.000000       -0.004389        1.000000
       389.000000       -0.004368        1.000000
       390.000000       -0.004323        1.000000
       391.000000       -0.004304        1.000000
       392.000000       -0.004297        1.000000
       393.000000       -0.004295        1.000000
       394.000000       -0.004283        1.000000
       395.000000       -0.004266        1.000000
       396.000000       -0.004236        1.000000
       397.000000       -0.004216        1.000000
       398.000000       -0.004199        1.000000
       399.000000       -0.004152        1.000000
       400.000000       -0.004145        1.000000
       401.000000       -0.004140        1.000000
       402.000000       -0.004137        1.000000
       403.000000       -0.004124        1.000000
       404.000000       -0.004121        1.000000
       405.000000       -0.004099        1.000000
       406.000000       -0.004097        1.000000
       407.000000       -0.004074        1.000000
       408.000000       -0.004042        1.000000
       409.000000       -0.004037        1.000000
       410.000000       -0.004034        1.000000
       411.000000       -0.004024        1.000000
       412.000000       -0.004006        1.000000
       413.000000       -0.003998        1.000000
       414.000000       -0.003981        1.000000
       415.000000       -0.003963        1.000000
       416.000000       -0.003960        1.000000
       417.000000       -0.003933        1.000000
       418.000000       -0.003929        1.000000
       419.000000       -0.003927        1.000000
       420.000000       -0.003909        1.000000
       421.000000       -0.003903        1.000000
       422.000000       -0.003884        1.000000
       423.000000       -0.003853        1.000000
       424.000000       -0.003834        1.000000
       425.000000       -0.003827        1.000000
       426.000000       -0.003824        1.000000
       427.000000       -0.003809        1.000000
       428.000000       -0.003788        1.000000
       429.000000       -0.003780        1.000000
       430.000000       -0.003776        1.000000
       431.000000       -0.003771        1.000000
       432.000000       -0.003731        1.000000
       433.000000       -0.003729        1.000000
       434.000000       -0.003713        1.000000
       435.000000       -0.003706        1.000000
       436.000000       -0.003700        1.000000
       437.000000       -0.003679        1.000000
       438.000000       -0.003676        1.000000
       439.000000       -0.003669        1.000000
       440.000000       -0.003666        1.000000
       441.000000       -0.003646        1.000000
       442.000000       -0.003642        1.000000
       443.000000       -0.003623        1.000000
       444.000000       -0.003620        1.000000
       445.000000       -0.003619        1.000000
       446.000000       -0.003598        1.000000
       447.000000       -0.003591        1.000000
       448.000000       -0.003587        1.000000
       449.000000       -0.003571        1.000000
       450.000000       -0.003566        1.000000
       451.000000       -0.003534        1.000000
       452.000000       -0.003496        1.000000
       453.000000       -0.003490        1.000000
       454.000000       -0.003489        1.000000
       455.000000       -0.003486        1.000000
       456.000000       -0.003473        1.000000
       457.000000       -0.003458        1.000000
       458.000000       -0.003450        1.000000
       459.000000       -0.003449        1.000000
       460.000000       -0.003439        1.000000
       461.000000       -0.003413        1.000000
       462.000000       -0.003395        1.000000
       463.000000       -0.003387        1.000000
       464.000000       -0.003367        1.000000
       465.000000       -0.003360        1.000000
       466.000000       -0.003347        1.000000
       467.000000       -0.003312        1.000000
       468.000000       -0.003297        1.000000
       469.000000       -0.003289        1.000000
       470.000000       -0.003284        1.000000
       471.000000       -0.003276        1.000000
       472.000000       -0.003271        1.000000
       473.000000       -0.003257        1.000000
       474.000000       -0.003255        1.000000
       475.000000       -0.003248        1.000000
       476.000000       -0.003231        1.000000
       477.000000       -0.003225        1.000000
       478.000000       -0.003220        1.000000
       479.000000       -0.003197        1.000000
       480.000000       -0.003191        1.000000
       481.000000       -0.003189        1.000000
       482.000000       -0.003160        1.000000
       483.000000       -0.003149        1.000000
       484.000000       -0.003146        1.000000
       485.000000       -0.003139        1.000000
       486.000000       -0.003138        1.000000
       487.000000       -0.003127        1.000000
       488.000000       -0.003119        1.000000
       489.000000       -0.003105        1.000000
       490.000000       -0.003094        1.000000
       491.000000       -0.003092        1.000000
       492.000000       -0.003086        1.000000
       493.000000       -0.003081        1.000000
       494.000000       -0.003068        1.000000
       495.000000       -0.003062        1.000000
       496.000000       -0.003060        1.000000
       497.000000       -0.003060        1.000000
       498.000000       -0.003039        1.000000
       499.000000       -0.003030        1.000000
       500.000000       -0.003029        1.000000
