#            iprt         eigenv.           conv.
       262.000000       -0.006637        0.000000
       263.000000       -0.006629        0.000000
       264.000000       -0.006556        0.000000
       265.000000       -0.006548        0.000000
       266.000000       -0.006372        0.000000
       267.000000       -0.006369        0.000000
       268.000000       -0.006368        0.000000
       269.000000       -0.006365        0.000000
       270.000000       -0.006363        0.000000
       271.000000       -0.006353        0.000000
       272.000000       -0.006339        0.000000
       273.000000       -0.006330        0.000000
       274.000000       -0.006328        0.000000
       275.000000       -0.006321        0.000000
       276.000000       -0.006313        0.000000
       277.000000       -0.006248        0.000000
       278.000000       -0.005983        0.000000
       279.000000       -0.005971        0.000000
       280.000000       -0.005958        0.000000
       281.000000       -0.005930        0.000000
       282.000000       -0.005909        0.000000
       283.000000       -0.005879        0.000000
       284.000000       -0.005873        0.000000
       285.000000       -0.005810        0.000000
       286.000000       -0.005807        0.000000
       287.000000       -0.005773        0.000000
       288.000000       -0.005769        0.000000
       289.000000       -0.005750        0.000000
       290.000000       -0.005741        0.000000
       291.000000       -0.005702        0.000000
       292.000000       -0.005695        0.000000
       293.000000       -0.005686        0.000000
       294.000000       -0.005676        0.000000
       295.000000       -0.005667        0.000000
       296.000000       -0.005659        0.000000
       297.000000       -0.005502        0.000000
       298.000000       -0.005499        0.000000
       299.000000       -0.005440        0.000000
       300.000000       -0.005434        0.000000
       301.000000       -0.005425        0.000000
       302.000000       -0.005419        0.000000
       303.000000       -0.005357        0.000000
       304.000000       -0.005339        0.000000
       305.000000       -0.005277        0.000000
       306.000000       -0.005268        0.000000
       307.000000       -0.005261        0.000000
       308.000000       -0.005255        0.000000
       309.000000       -0.005238        0.000000
       310.000000       -0.005182        0.000000
       311.000000       -0.005158        0.000000
       312.000000       -0.005145        0.000000
       313.000000       -0.005100        0.000000
       314.000000       -0.005093        0.000000
       315.000000       -0.005081        0.000000
       316.000000       -0.005076        0.000000
       317.000000       -0.005043        0.000000
       318.000000       -0.004994        0.000000
       319.000000       -0.004983        0.000000
       320.000000       -0.004976        0.000000
       321.000000       -0.004970        0.000000
       322.000000       -0.004948        0.000000
       323.000000       -0.004928        0.000000
       324.000000       -0.004892        0.000000
       325.000000       -0.004877        0.000000
       326.000000       -0.004847        0.000000
       327.000000       -0.004836        0.000000
       328.000000       -0.004775        0.000000
       329.000000       -0.004766        0.000000
       330.000000       -0.004761        0.000000
       331.000000       -0.004602        0.000000
       332.000000       -0.004597        0.000000
       333.000000       -0.004567        0.000000
       334.000000       -0.004540        0.000000
       335.000000       -0.004526        0.000000
       336.000000       -0.004523        0.000000
       337.000000       -0.004509        0.000000
       338.000000       -0.004495        0.000000
       339.000000       -0.004476        0.000000
       340.000000       -0.004463        0.000000
       341.000000       -0.004446        0.000000
       342.000000       -0.004413        0.000000
       343.000000       -0.004410        0.000000
       344.000000       -0.004406        0.000000
       345.000000       -0.004400        0.000000
       346.000000       -0.004395        0.000000
       347.000000       -0.004376        0.000000
       348.000000       -0.004368        0.000000
       349.000000       -0.004355        0.000000
       350.000000       -0.004335        0.000000
       351.000000       -0.004298        0.000000
       352.000000       -0.004285        0.000000
       353.000000       -0.004233        0.000000
       354.000000       -0.004213        0.000000
       355.000000       -0.004206        0.000000
       356.000000       -0.004198        0.000000
       357.000000       -0.004181        0.000000
       358.000000       -0.004157        0.000000
       359.000000       -0.004136        0.000000
       360.000000       -0.004133        0.000000
       361.000000       -0.004126        0.000000
       362.000000       -0.004117        0.000000
       363.000000       -0.004081        0.000000
       364.000000       -0.004073        0.000000
       365.000000       -0.004054        0.000000
       366.000000       -0.004046        0.000000
       367.000000       -0.004024        0.000000
       368.000000       -0.004000        0.000000
       369.000000       -0.003982        0.000000
       370.000000       -0.003967        0.000000
       371.000000       -0.003952        0.000000
       372.000000       -0.003944        0.000000
       373.000000       -0.003930        0.000000
       374.000000       -0.003915        0.000000
       375.000000       -0.003910        0.000000
       376.000000       -0.003884        0.000000
       377.000000       -0.003870        0.000000
       378.000000       -0.003853        0.000000
       379.000000       -0.003841        0.000000
       380.000000       -0.003838        0.000000
       381.000000       -0.003835        0.000000
       382.000000       -0.003813        0.000000
       383.000000       -0.003787        0.000000
       384.000000       -0.003755        0.000000
       385.000000       -0.003736        0.000000
       386.000000       -0.003720        0.000000
       387.000000       -0.003710        0.000000
       388.000000       -0.003692        0.000000
       389.000000       -0.003677        0.000000
       390.000000       -0.003665        0.000000
       391.000000       -0.003646        0.000000
       392.000000       -0.003600        0.000000
       393.000000       -0.003574        0.000000
       394.000000       -0.003541        0.000000
       395.000000       -0.003531        0.000000
       396.000000       -0.003521        0.000000
       397.000000       -0.003510        0.000000
       398.000000       -0.003508        0.000000
       399.000000       -0.003502        0.000000
       400.000000       -0.003490        0.000000
       401.000000       -0.003486        0.000000
       402.000000       -0.003473        0.000000
       403.000000       -0.003463        0.000000
       404.000000       -0.003459        0.000000
       405.000000       -0.003447        0.000000
       406.000000       -0.003429        0.000000
       407.000000       -0.003412        0.000000
       408.000000       -0.003399        0.000000
       409.000000       -0.003384        0.000000
       410.000000       -0.003374        0.000000
       411.000000       -0.003362        0.000000
       412.000000       -0.003338        0.000000
       413.000000       -0.003326        0.000000
       414.000000       -0.003320        0.000000
       415.000000       -0.003311        0.000000
       416.000000       -0.003296        0.000000
       417.000000       -0.003255        0.000000
       418.000000       -0.003234        0.000000
       419.000000       -0.003229        0.000000
       420.000000       -0.003217        0.000000
       421.000000       -0.003193        0.000000
       422.000000       -0.003180        0.000000
       423.000000       -0.003166        0.000000
       424.000000       -0.003151        0.000000
       425.000000       -0.003137        0.000000
       426.000000       -0.003114        0.000000
       427.000000       -0.003109        0.000000
       428.000000       -0.003098        0.000000
       429.000000       -0.003088        0.000000
       430.000000       -0.003069        0.000000
       431.000000       -0.003063        0.000000
       432.000000       -0.003050        0.000000
       433.000000       -0.003044        0.000000
       434.000000       -0.003036        0.000000
       435.000000       -0.003026        0.000000
       436.000000       -0.003020        0.000000
       437.000000       -0.003010        0.000000
       438.000000       -0.002995        0.000000
       439.000000       -0.002989        0.000000
       440.000000       -0.002969        0.000000
       441.000000       -0.002954        0.000000
       442.000000       -0.002947        0.000000
       443.000000       -0.002935        0.000000
       444.000000       -0.002912        0.000000
       445.000000       -0.002892        0.000000
       446.000000       -0.002885        0.000000
       447.000000       -0.002882        0.000000
       448.000000       -0.002866        0.000000
       449.000000       -0.002849        0.000000
       450.000000       -0.002841        0.000000
       451.000000       -0.002828        0.000000
       452.000000       -0.002824        0.000000
       453.000000       -0.002813        0.000000
       454.000000       -0.002802        0.000000
       455.000000       -0.002787        0.000000
       456.000000       -0.002782        0.000000
       457.000000       -0.002772        0.000000
       458.000000       -0.002763        0.000000
       459.000000       -0.002753        0.000000
       460.000000       -0.002744        0.000000
       461.000000       -0.002735        0.000000
       462.000000       -0.002720        0.000000
       463.000000       -0.002711        0.000000
       464.000000       -0.002698        0.000000
       465.000000       -0.002694        0.000000
       466.000000       -0.002682        0.000000
       467.000000       -0.002673        0.000000
       468.000000       -0.002661        0.000000
       469.000000       -0.002652        0.000000
       470.000000       -0.002643        0.000000
       471.000000       -0.002633        0.000000
       472.000000       -0.002621        0.000000
       473.000000       -0.002609        0.000000
       474.000000       -0.002594        0.000000
       475.000000       -0.002591        0.000000
       476.000000       -0.002575        0.000000
       477.000000       -0.002568        0.000000
       478.000000       -0.002550        0.000000
       479.000000       -0.002545        0.000000
       480.000000       -0.002541        0.000000
       481.000000       -0.002521        0.000000
       482.000000       -0.002512        0.000000
       483.000000       -0.002499        0.000000
       484.000000       -0.002488        0.000000
       485.000000       -0.002478        0.000000
       486.000000       -0.002465        0.000000
       487.000000       -0.002455        0.000000
       488.000000       -0.002443        0.000000
       489.000000       -0.002434        0.000000
       490.000000       -0.002428        0.000000
       491.000000       -0.002423        0.000000
       492.000000       -0.002420        0.000000
       493.000000       -0.002413        0.000000
       494.000000       -0.002397        0.000000
       495.000000       -0.002386        0.000000
       496.000000       -0.002382        0.000000
       497.000000       -0.002367        0.000000
       498.000000       -0.002339        0.000000
       499.000000       -0.002337        0.000000
       500.000000       -0.002327        0.000000
