#            iprt         eigenv.           conv.
       206.000000       -0.004157        0.000000
       207.000000       -0.004096        0.000000
       208.000000       -0.004094        0.000000
       209.000000       -0.004029        0.000000
       210.000000       -0.004028        0.000000
       211.000000       -0.003983        0.000000
       212.000000       -0.003981        0.000000
       213.000000       -0.003961        0.000000
       214.000000       -0.003936        0.000000
       215.000000       -0.003936        0.000000
       216.000000       -0.003902        0.000000
       217.000000       -0.003901        0.000000
       218.000000       -0.003889        0.000000
       219.000000       -0.003888        0.000000
       220.000000       -0.003879        0.000000
       221.000000       -0.003878        0.000000
       222.000000       -0.003854        0.000000
       223.000000       -0.003854        0.000000
       224.000000       -0.003701        0.000000
       225.000000       -0.003701        0.000000
       226.000000       -0.003681        0.000000
       227.000000       -0.003680        0.000000
       228.000000       -0.003592        0.000000
       229.000000       -0.003591        0.000000
       230.000000       -0.003591        0.000000
       231.000000       -0.003577        0.000000
       232.000000       -0.003577        0.000000
       233.000000       -0.003493        0.000000
       234.000000       -0.003492        0.000000
       235.000000       -0.003345        0.000000
       236.000000       -0.003316        0.000000
       237.000000       -0.003315        0.000000
       238.000000       -0.003297        0.000000
       239.000000       -0.003297        0.000000
       240.000000       -0.003285        0.000000
       241.000000       -0.003273        0.000000
       242.000000       -0.003272        0.000000
       243.000000       -0.003213        0.000000
       244.000000       -0.003212        0.000000
       245.000000       -0.003185        0.000000
       246.000000       -0.003184        0.000000
       247.000000       -0.003166        0.000000
       248.000000       -0.003165        0.000000
       249.000000       -0.003158        0.000000
       250.000000       -0.003156        0.000000
       251.000000       -0.003144        0.000000
       252.000000       -0.003143        0.000000
       253.000000       -0.003077        0.000000
       254.000000       -0.003076        0.000000
       255.000000       -0.003008        0.000000
       256.000000       -0.003006        0.000000
       257.000000       -0.002875        0.000000
       258.000000       -0.002875        0.000000
       259.000000       -0.002837        0.000000
       260.000000       -0.002836        0.000000
       261.000000       -0.002835        0.000000
       262.000000       -0.002803        0.000000
       263.000000       -0.002767        0.000000
       264.000000       -0.002767        0.000000
       265.000000       -0.002737        0.000000
       266.000000       -0.002736        0.000000
       267.000000       -0.002714        0.000000
       268.000000       -0.002714        0.000000
       269.000000       -0.002679        0.000000
       270.000000       -0.002678        0.000000
       271.000000       -0.002677        0.000000
       272.000000       -0.002671        0.000000
       273.000000       -0.002669        0.000000
       274.000000       -0.002625        0.000000
       275.000000       -0.002624        0.000000
       276.000000       -0.002556        0.000000
       277.000000       -0.002555        0.000000
       278.000000       -0.002541        0.000000
       279.000000       -0.002539        0.000000
       280.000000       -0.002462        0.000000
       281.000000       -0.002461        0.000000
       282.000000       -0.002457        0.000000
       283.000000       -0.002454        0.000000
       284.000000       -0.002420        0.000000
       285.000000       -0.002419        0.000000
       286.000000       -0.002416        0.000000
       287.000000       -0.002415        0.000000
       288.000000       -0.002409        0.000000
       289.000000       -0.002405        0.000000
       290.000000       -0.002379        0.000000
       291.000000       -0.002379        0.000000
       292.000000       -0.002361        0.000000
       293.000000       -0.002337        0.000000
       294.000000       -0.002336        0.000000
       295.000000       -0.002293        0.000000
       296.000000       -0.002292        0.000000
       297.000000       -0.002289        0.000000
       298.000000       -0.002287        0.000000
       299.000000       -0.002261        0.000000
       300.000000       -0.002259        0.000000
       301.000000       -0.002256        0.000000
       302.000000       -0.002253        0.000000
       303.000000       -0.002197        0.000000
       304.000000       -0.002194        0.000000
       305.000000       -0.002154        0.000000
       306.000000       -0.002152        0.000000
       307.000000       -0.002147        0.000000
       308.000000       -0.002142        0.000000
       309.000000       -0.002135        0.000000
       310.000000       -0.002130        0.000000
       311.000000       -0.002106        0.000000
       312.000000       -0.002073        0.000000
       313.000000       -0.002071        0.000000
       314.000000       -0.002062        0.000000
       315.000000       -0.002048        0.000000
       316.000000       -0.002045        0.000000
       317.000000       -0.002030        0.000000
       318.000000       -0.002028        0.000000
       319.000000       -0.002025        0.000000
       320.000000       -0.002007        0.000000
       321.000000       -0.002004        0.000000
       322.000000       -0.001953        0.000000
       323.000000       -0.001940        0.000000
       324.000000       -0.001939        0.000000
       325.000000       -0.001936        0.000000
       326.000000       -0.001934        0.000000
       327.000000       -0.001922        0.000000
       328.000000       -0.001921        0.000000
       329.000000       -0.001887        0.000000
       330.000000       -0.001885        0.000000
       331.000000       -0.001862        0.000000
       332.000000       -0.001860        0.000000
       333.000000       -0.001860        0.000000
       334.000000       -0.001857        0.000000
       335.000000       -0.001853        0.000000
       336.000000       -0.001851        0.000000
       337.000000       -0.001849        0.000000
       338.000000       -0.001844        0.000000
       339.000000       -0.001810        0.000000
       340.000000       -0.001809        0.000000
       341.000000       -0.001766        0.000000
       342.000000       -0.001763        0.000000
       343.000000       -0.001753        0.000000
       344.000000       -0.001752        0.000000
       345.000000       -0.001717        0.000000
       346.000000       -0.001695        0.000000
       347.000000       -0.001694        0.000000
       348.000000       -0.001670        0.000000
       349.000000       -0.001665        0.000000
       350.000000       -0.001662        0.000000
       351.000000       -0.001658        0.000000
       352.000000       -0.001656        0.000000
       353.000000       -0.001651        0.000000
       354.000000       -0.001649        0.000000
       355.000000       -0.001609        0.000000
       356.000000       -0.001607        0.000000
       357.000000       -0.001600        0.000000
       358.000000       -0.001591        0.000000
       359.000000       -0.001586        0.000000
       360.000000       -0.001583        0.000000
       361.000000       -0.001582        0.000000
       362.000000       -0.001579        0.000000
       363.000000       -0.001576        0.000000
       364.000000       -0.001571        0.000000
       365.000000       -0.001569        0.000000
       366.000000       -0.001557        0.000000
       367.000000       -0.001546        0.000000
       368.000000       -0.001543        0.000000
       369.000000       -0.001541        0.000000
       370.000000       -0.001533        0.000000
       371.000000       -0.001527        0.000000
       372.000000       -0.001525        0.000000
       373.000000       -0.001521        0.000000
       374.000000       -0.001514        0.000000
       375.000000       -0.001513        0.000000
       376.000000       -0.001505        0.000000
       377.000000       -0.001496        0.000000
       378.000000       -0.001462        0.000000
       379.000000       -0.001455        0.000000
       380.000000       -0.001428        0.000000
       381.000000       -0.001421        0.000000
       382.000000       -0.001417        0.000000
       383.000000       -0.001415        0.000000
       384.000000       -0.001412        0.000000
       385.000000       -0.001401        0.000000
       386.000000       -0.001394        0.000000
       387.000000       -0.001393        0.000000
       388.000000       -0.001391        0.000000
       389.000000       -0.001386        0.000000
       390.000000       -0.001378        0.000000
       391.000000       -0.001339        0.000000
       392.000000       -0.001335        0.000000
       393.000000       -0.001331        0.000000
       394.000000       -0.001330        0.000000
       395.000000       -0.001322        0.000000
       396.000000       -0.001319        0.000000
       397.000000       -0.001315        0.000000
       398.000000       -0.001313        0.000000
       399.000000       -0.001309        0.000000
       400.000000       -0.001309        0.000000
       401.000000       -0.001303        0.000000
       402.000000       -0.001301        0.000000
       403.000000       -0.001298        0.000000
       404.000000       -0.001294        0.000000
       405.000000       -0.001292        0.000000
       406.000000       -0.001288        0.000000
       407.000000       -0.001281        0.000000
       408.000000       -0.001277        0.000000
       409.000000       -0.001264        0.000000
       410.000000       -0.001256        0.000000
       411.000000       -0.001249        0.000000
       412.000000       -0.001244        0.000000
       413.000000       -0.001238        0.000000
       414.000000       -0.001233        0.000000
       415.000000       -0.001227        0.000000
       416.000000       -0.001200        0.000000
       417.000000       -0.001196        0.000000
       418.000000       -0.001188        0.000000
       419.000000       -0.001183        0.000000
       420.000000       -0.001172        0.000000
       421.000000       -0.001171        0.000000
       422.000000       -0.001157        0.000000
       423.000000       -0.001153        0.000000
       424.000000       -0.001151        0.000000
       425.000000       -0.001143        0.000000
       426.000000       -0.001139        0.000000
       427.000000       -0.001134        0.000000
       428.000000       -0.001128        0.000000
       429.000000       -0.001121        0.000000
       430.000000       -0.001116        0.000000
       431.000000       -0.001109        0.000000
       432.000000       -0.001106        0.000000
       433.000000       -0.001102        0.000000
       434.000000       -0.001097        0.000000
       435.000000       -0.001096        0.000000
       436.000000       -0.001090        0.000000
       437.000000       -0.001086        0.000000
       438.000000       -0.001077        0.000000
       439.000000       -0.001076        0.000000
       440.000000       -0.001074        0.000000
       441.000000       -0.001063        0.000000
       442.000000       -0.001062        0.000000
       443.000000       -0.001056        0.000000
       444.000000       -0.001052        0.000000
       445.000000       -0.001051        0.000000
       446.000000       -0.001047        0.000000
       447.000000       -0.001042        0.000000
       448.000000       -0.001038        0.000000
       449.000000       -0.001027        0.000000
       450.000000       -0.001025        0.000000
       451.000000       -0.001018        0.000000
       452.000000       -0.001014        0.000000
       453.000000       -0.001008        0.000000
       454.000000       -0.001004        0.000000
       455.000000       -0.000998        0.000000
       456.000000       -0.000991        0.000000
       457.000000       -0.000988        0.000000
       458.000000       -0.000977        0.000000
       459.000000       -0.000972        0.000000
       460.000000       -0.000964        0.000000
       461.000000       -0.000962        0.000000
       462.000000       -0.000960        0.000000
       463.000000       -0.000957        0.000000
       464.000000       -0.000954        0.000000
       465.000000       -0.000952        0.000000
       466.000000       -0.000950        0.000000
       467.000000       -0.000944        0.000000
       468.000000       -0.000943        0.000000
       469.000000       -0.000938        0.000000
       470.000000       -0.000931        0.000000
       471.000000       -0.000925        0.000000
       472.000000       -0.000923        0.000000
       473.000000       -0.000920        0.000000
       474.000000       -0.000919        0.000000
       475.000000       -0.000911        0.000000
       476.000000       -0.000910        0.000000
       477.000000       -0.000905        0.000000
       478.000000       -0.000904        0.000000
       479.000000       -0.000902        0.000000
       480.000000       -0.000897        0.000000
       481.000000       -0.000893        0.000000
       482.000000       -0.000892        0.000000
       483.000000       -0.000872        0.000000
       484.000000       -0.000871        0.000000
       485.000000       -0.000862        0.000000
       486.000000       -0.000858        0.000000
       487.000000       -0.000856        0.000000
       488.000000       -0.000853        0.000000
       489.000000       -0.000846        0.000000
       490.000000       -0.000843        0.000000
       491.000000       -0.000839        0.000000
       492.000000       -0.000836        0.000000
       493.000000       -0.000831        0.000000
       494.000000       -0.000829        0.000000
       495.000000       -0.000828        0.000000
       496.000000       -0.000821        0.000000
       497.000000       -0.000818        0.000000
       498.000000       -0.000813        0.000000
       499.000000       -0.000808        0.000000
       500.000000       -0.000805        0.000000
