#            iprt         eigenv.           conv.
       234.000000       -0.006435        0.000000
       235.000000       -0.006431        0.000000
       236.000000       -0.006396        0.000000
       237.000000       -0.006362        0.000000
       238.000000       -0.006357        0.000000
       239.000000       -0.006218        0.000000
       240.000000       -0.006165        0.000000
       241.000000       -0.006162        0.000000
       242.000000       -0.006123        0.000000
       243.000000       -0.006120        0.000000
       244.000000       -0.006118        0.000000
       245.000000       -0.005940        0.000000
       246.000000       -0.005914        0.000000
       247.000000       -0.005911        0.000000
       248.000000       -0.005905        0.000000
       249.000000       -0.005831        0.000000
       250.000000       -0.005826        0.000000
       251.000000       -0.005817        0.000000
       252.000000       -0.005754        0.000000
       253.000000       -0.005753        0.000000
       254.000000       -0.005746        0.000000
       255.000000       -0.005719        0.000000
       256.000000       -0.005708        0.000000
       257.000000       -0.005703        0.000000
       258.000000       -0.005660        0.000000
       259.000000       -0.005656        0.000000
       260.000000       -0.005653        0.000000
       261.000000       -0.005623        0.000000
       262.000000       -0.005615        0.000000
       263.000000       -0.005611        0.000000
       264.000000       -0.005534        0.000000
       265.000000       -0.005529        0.000000
       266.000000       -0.005488        0.000000
       267.000000       -0.005486        0.000000
       268.000000       -0.005481        0.000000
       269.000000       -0.005428        0.000000
       270.000000       -0.005419        0.000000
       271.000000       -0.005409        0.000000
       272.000000       -0.005110        0.000000
       273.000000       -0.005016        0.000000
       274.000000       -0.005008        0.000000
       275.000000       -0.005004        0.000000
       276.000000       -0.004988        0.000000
       277.000000       -0.004983        0.000000
       278.000000       -0.004976        0.000000
       279.000000       -0.004975        0.000000
       280.000000       -0.004972        0.000000
       281.000000       -0.004938        0.000000
       282.000000       -0.004935        0.000000
       283.000000       -0.004930        0.000000
       284.000000       -0.004902        0.000000
       285.000000       -0.004896        0.000000
       286.000000       -0.004890        0.000000
       287.000000       -0.004887        0.000000
       288.000000       -0.004878        0.000000
       289.000000       -0.004870        0.000000
       290.000000       -0.004781        0.000000
       291.000000       -0.004769        0.000000
       292.000000       -0.004767        0.000000
       293.000000       -0.004757        0.000000
       294.000000       -0.004751        0.000000
       295.000000       -0.004743        0.000000
       296.000000       -0.004615        0.000000
       297.000000       -0.004608        0.000000
       298.000000       -0.004607        0.000000
       299.000000       -0.004603        0.000000
       300.000000       -0.004591        0.000000
       301.000000       -0.004502        0.000000
       302.000000       -0.004496        0.000000
       303.000000       -0.004490        0.000000
       304.000000       -0.004366        0.000000
       305.000000       -0.004360        0.000000
       306.000000       -0.004350        0.000000
       307.000000       -0.004297        0.000000
       308.000000       -0.004292        0.000000
       309.000000       -0.004285        0.000000
       310.000000       -0.004280        0.000000
       311.000000       -0.004256        0.000000
       312.000000       -0.004246        0.000000
       313.000000       -0.004235        0.000000
       314.000000       -0.004230        0.000000
       315.000000       -0.004224        0.000000
       316.000000       -0.004198        0.000000
       317.000000       -0.004191        0.000000
       318.000000       -0.004185        0.000000
       319.000000       -0.004125        0.000000
       320.000000       -0.004113        0.000000
       321.000000       -0.004104        0.000000
       322.000000       -0.004045        0.000000
       323.000000       -0.004040        0.000000
       324.000000       -0.004039        0.000000
       325.000000       -0.004024        0.000000
       326.000000       -0.003990        0.000000
       327.000000       -0.003989        0.000000
       328.000000       -0.003983        0.000000
       329.000000       -0.003949        0.000000
       330.000000       -0.003920        0.000000
       331.000000       -0.003913        0.000000
       332.000000       -0.003900        0.000000
       333.000000       -0.003885        0.000000
       334.000000       -0.003876        0.000000
       335.000000       -0.003861        0.000000
       336.000000       -0.003857        0.000000
       337.000000       -0.003851        0.000000
       338.000000       -0.003814        0.000000
       339.000000       -0.003799        0.000000
       340.000000       -0.003795        0.000000
       341.000000       -0.003793        0.000000
       342.000000       -0.003781        0.000000
       343.000000       -0.003775        0.000000
       344.000000       -0.003767        0.000000
       345.000000       -0.003758        0.000000
       346.000000       -0.003728        0.000000
       347.000000       -0.003684        0.000000
       348.000000       -0.003677        0.000000
       349.000000       -0.003672        0.000000
       350.000000       -0.003667        0.000000
       351.000000       -0.003660        0.000000
       352.000000       -0.003654        0.000000
       353.000000       -0.003630        0.000000
       354.000000       -0.003614        0.000000
       355.000000       -0.003598        0.000000
       356.000000       -0.003533        0.000000
       357.000000       -0.003511        0.000000
       358.000000       -0.003498        0.000000
       359.000000       -0.003485        0.000000
       360.000000       -0.003448        0.000000
       361.000000       -0.003440        0.000000
       362.000000       -0.003436        0.000000
       363.000000       -0.003406        0.000000
       364.000000       -0.003396        0.000000
       365.000000       -0.003389        0.000000
       366.000000       -0.003380        0.000000
       367.000000       -0.003376        0.000000
       368.000000       -0.003358        0.000000
       369.000000       -0.003349        0.000000
       370.000000       -0.003339        0.000000
       371.000000       -0.003320        0.000000
       372.000000       -0.003316        0.000000
       373.000000       -0.003311        0.000000
       374.000000       -0.003305        0.000000
       375.000000       -0.003300        0.000000
       376.000000       -0.003296        0.000000
       377.000000       -0.003285        0.000000
       378.000000       -0.003265        0.000000
       379.000000       -0.003264        0.000000
       380.000000       -0.003241        0.000000
       381.000000       -0.003211        0.000000
       382.000000       -0.003205        0.000000
       383.000000       -0.003194        0.000000
       384.000000       -0.003164        0.000000
       385.000000       -0.003156        0.000000
       386.000000       -0.003131        0.000000
       387.000000       -0.003110        0.000000
       388.000000       -0.003085        0.000000
       389.000000       -0.003084        0.000000
       390.000000       -0.003073        0.000000
       391.000000       -0.003060        0.000000
       392.000000       -0.003053        0.000000
       393.000000       -0.003041        0.000000
       394.000000       -0.003030        0.000000
       395.000000       -0.003026        0.000000
       396.000000       -0.002962        0.000000
       397.000000       -0.002955        0.000000
       398.000000       -0.002935        0.000000
       399.000000       -0.002929        0.000000
       400.000000       -0.002919        0.000000
       401.000000       -0.002911        0.000000
       402.000000       -0.002905        0.000000
       403.000000       -0.002896        0.000000
       404.000000       -0.002893        0.000000
       405.000000       -0.002877        0.000000
       406.000000       -0.002865        0.000000
       407.000000       -0.002850        0.000000
       408.000000       -0.002840        0.000000
       409.000000       -0.002835        0.000000
       410.000000       -0.002831        0.000000
       411.000000       -0.002810        0.000000
       412.000000       -0.002802        0.000000
       413.000000       -0.002787        0.000000
       414.000000       -0.002780        0.000000
       415.000000       -0.002771        0.000000
       416.000000       -0.002762        0.000000
       417.000000       -0.002757        0.000000
       418.000000       -0.002748        0.000000
       419.000000       -0.002726        0.000000
       420.000000       -0.002719        0.000000
       421.000000       -0.002716        0.000000
       422.000000       -0.002700        0.000000
       423.000000       -0.002689        0.000000
       424.000000       -0.002681        0.000000
       425.000000       -0.002678        0.000000
       426.000000       -0.002662        0.000000
       427.000000       -0.002646        0.000000
       428.000000       -0.002644        0.000000
       429.000000       -0.002636        0.000000
       430.000000       -0.002628        0.000000
       431.000000       -0.002626        0.000000
       432.000000       -0.002617        0.000000
       433.000000       -0.002592        0.000000
       434.000000       -0.002581        0.000000
       435.000000       -0.002580        0.000000
       436.000000       -0.002557        0.000000
       437.000000       -0.002543        0.000000
       438.000000       -0.002541        0.000000
       439.000000       -0.002531        0.000000
       440.000000       -0.002517        0.000000
       441.000000       -0.002511        0.000000
       442.000000       -0.002503        0.000000
       443.000000       -0.002501        0.000000
       444.000000       -0.002493        0.000000
       445.000000       -0.002476        0.000000
       446.000000       -0.002470        0.000000
       447.000000       -0.002458        0.000000
       448.000000       -0.002445        0.000000
       449.000000       -0.002441        0.000000
       450.000000       -0.002427        0.000000
       451.000000       -0.002419        0.000000
       452.000000       -0.002410        0.000000
       453.000000       -0.002395        0.000000
       454.000000       -0.002389        0.000000
       455.000000       -0.002385        0.000000
       456.000000       -0.002370        0.000000
       457.000000       -0.002362        0.000000
       458.000000       -0.002341        0.000000
       459.000000       -0.002337        0.000000
       460.000000       -0.002319        0.000000
       461.000000       -0.002319        0.000000
       462.000000       -0.002305        0.000000
       463.000000       -0.002295        0.000000
       464.000000       -0.002291        0.000000
       465.000000       -0.002273        0.000000
       466.000000       -0.002268        0.000000
       467.000000       -0.002263        0.000000
       468.000000       -0.002249        0.000000
       469.000000       -0.002242        0.000000
       470.000000       -0.002231        0.000000
       471.000000       -0.002221        0.000000
       472.000000       -0.002219        0.000000
       473.000000       -0.002206        0.000000
       474.000000       -0.002199        0.000000
       475.000000       -0.002197        0.000000
       476.000000       -0.002193        0.000000
       477.000000       -0.002176        0.000000
       478.000000       -0.002173        0.000000
       479.000000       -0.002156        0.000000
       480.000000       -0.002156        0.000000
       481.000000       -0.002149        0.000000
       482.000000       -0.002134        0.000000
       483.000000       -0.002125        0.000000
       484.000000       -0.002121        0.000000
       485.000000       -0.002114        0.000000
       486.000000       -0.002106        0.000000
       487.000000       -0.002104        0.000000
       488.000000       -0.002084        0.000000
       489.000000       -0.002077        0.000000
       490.000000       -0.002073        0.000000
       491.000000       -0.002058        0.000000
       492.000000       -0.002053        0.000000
       493.000000       -0.002045        0.000000
       494.000000       -0.002036        0.000000
       495.000000       -0.002029        0.000000
       496.000000       -0.002028        0.000000
       497.000000       -0.002018        0.000000
       498.000000       -0.002013        0.000000
       499.000000       -0.002002        0.000000
       500.000000       -0.001988        0.000000
