#            iprt         eigenv.           conv.
        94.000000       -0.035624        1.000000
        95.000000       -0.035163        1.000000
        96.000000       -0.034256        1.000000
        97.000000       -0.033557        1.000000
        98.000000       -0.033349        1.000000
        99.000000       -0.033080        1.000000
       100.000000       -0.032283        1.000000
       101.000000       -0.031953        1.000000
       102.000000       -0.031556        1.000000
       103.000000       -0.031149        1.000000
       104.000000       -0.030618        1.000000
       105.000000       -0.029508        1.000000
       106.000000       -0.029289        1.000000
       107.000000       -0.029206        1.000000
       108.000000       -0.029030        1.000000
       109.000000       -0.028977        1.000000
       110.000000       -0.028773        1.000000
       111.000000       -0.028431        1.000000
       112.000000       -0.028002        1.000000
       113.000000       -0.027450        1.000000
       114.000000       -0.027446        1.000000
       115.000000       -0.026889        1.000000
       116.000000       -0.026528        1.000000
       117.000000       -0.026451        1.000000
       118.000000       -0.026184        1.000000
       119.000000       -0.025582        1.000000
       120.000000       -0.025397        1.000000
       121.000000       -0.024789        1.000000
       122.000000       -0.024623        1.000000
       123.000000       -0.024378        1.000000
       124.000000       -0.024055        1.000000
       125.000000       -0.023880        1.000000
       126.000000       -0.023632        1.000000
       127.000000       -0.023447        1.000000
       128.000000       -0.023358        1.000000
       129.000000       -0.023223        1.000000
       130.000000       -0.022777        1.000000
       131.000000       -0.022775        1.000000
       132.000000       -0.022577        1.000000
       133.000000       -0.022286        1.000000
       134.000000       -0.022174        1.000000
       135.000000       -0.021886        1.000000
       136.000000       -0.021800        1.000000
       137.000000       -0.021276        1.000000
       138.000000       -0.021252        1.000000
       139.000000       -0.020986        1.000000
       140.000000       -0.020909        1.000000
       141.000000       -0.020856        1.000000
       142.000000       -0.020383        1.000000
       143.000000       -0.020316        1.000000
       144.000000       -0.020263        1.000000
       145.000000       -0.019930        1.000000
       146.000000       -0.019749        1.000000
       147.000000       -0.019722        1.000000
       148.000000       -0.019652        1.000000
       149.000000       -0.019201        1.000000
       150.000000       -0.018768        1.000000
       151.000000       -0.018746        1.000000
       152.000000       -0.018691        1.000000
       153.000000       -0.018338        1.000000
       154.000000       -0.018094        1.000000
       155.000000       -0.017893        1.000000
       156.000000       -0.017883        1.000000
       157.000000       -0.017705        1.000000
       158.000000       -0.017548        1.000000
       159.000000       -0.017430        1.000000
       160.000000       -0.017309        1.000000
       161.000000       -0.017035        1.000000
       162.000000       -0.016987        1.000000
       163.000000       -0.016707        1.000000
       164.000000       -0.016489        1.000000
       165.000000       -0.016045        1.000000
       166.000000       -0.015774        1.000000
       167.000000       -0.015700        1.000000
       168.000000       -0.015458        1.000000
       169.000000       -0.015425        1.000000
       170.000000       -0.015411        1.000000
       171.000000       -0.015361        1.000000
       172.000000       -0.015288        1.000000
       173.000000       -0.015149        1.000000
       174.000000       -0.014945        1.000000
       175.000000       -0.014684        1.000000
       176.000000       -0.014674        1.000000
       177.000000       -0.014576        1.000000
       178.000000       -0.014420        1.000000
       179.000000       -0.014398        1.000000
       180.000000       -0.014398        1.000000
       181.000000       -0.014239        1.000000
       182.000000       -0.014053        1.000000
       183.000000       -0.013917        1.000000
       184.000000       -0.013826        1.000000
       185.000000       -0.013804        1.000000
       186.000000       -0.013648        1.000000
       187.000000       -0.013645        1.000000
       188.000000       -0.013464        1.000000
       189.000000       -0.013452        1.000000
       190.000000       -0.013334        1.000000
       191.000000       -0.013262        1.000000
       192.000000       -0.013111        1.000000
       193.000000       -0.013077        1.000000
       194.000000       -0.013016        1.000000
       195.000000       -0.012831        1.000000
       196.000000       -0.012824        1.000000
       197.000000       -0.012678        1.000000
       198.000000       -0.012628        1.000000
       199.000000       -0.012538        1.000000
       200.000000       -0.012466        1.000000
       201.000000       -0.012308        1.000000
       202.000000       -0.012246        1.000000
       203.000000       -0.012133        1.000000
       204.000000       -0.012099        1.000000
       205.000000       -0.011984        1.000000
       206.000000       -0.011886        1.000000
       207.000000       -0.011866        1.000000
       208.000000       -0.011704        1.000000
       209.000000       -0.011693        1.000000
       210.000000       -0.011584        1.000000
       211.000000       -0.011576        1.000000
       212.000000       -0.011483        1.000000
       213.000000       -0.011442        1.000000
       214.000000       -0.011308        1.000000
       215.000000       -0.011133        1.000000
       216.000000       -0.011103        1.000000
       217.000000       -0.011052        1.000000
       218.000000       -0.010945        1.000000
       219.000000       -0.010940        1.000000
       220.000000       -0.010930        1.000000
       221.000000       -0.010928        1.000000
       222.000000       -0.010798        1.000000
       223.000000       -0.010757        1.000000
       224.000000       -0.010653        1.000000
       225.000000       -0.010619        1.000000
       226.000000       -0.010522        1.000000
       227.000000       -0.010446        1.000000
       228.000000       -0.010363        1.000000
       229.000000       -0.010207        1.000000
       230.000000       -0.010135        1.000000
       231.000000       -0.010107        1.000000
       232.000000       -0.010028        1.000000
       233.000000       -0.009998        1.000000
       234.000000       -0.009966        1.000000
       235.000000       -0.009931        1.000000
       236.000000       -0.009854        1.000000
       237.000000       -0.009834        1.000000
       238.000000       -0.009719        1.000000
       239.000000       -0.009498        1.000000
       240.000000       -0.009487        1.000000
       241.000000       -0.009328        1.000000
       242.000000       -0.009287        1.000000
       243.000000       -0.009245        1.000000
       244.000000       -0.009222        1.000000
       245.000000       -0.009152        1.000000
       246.000000       -0.009113        1.000000
       247.000000       -0.008984        1.000000
       248.000000       -0.008984        1.000000
       249.000000       -0.008969        1.000000
       250.000000       -0.008963        1.000000
       251.000000       -0.008917        1.000000
       252.000000       -0.008891        1.000000
       253.000000       -0.008881        1.000000
       254.000000       -0.008810        1.000000
       255.000000       -0.008761        1.000000
       256.000000       -0.008718        1.000000
       257.000000       -0.008697        1.000000
       258.000000       -0.008643        1.000000
       259.000000       -0.008629        1.000000
       260.000000       -0.008528        1.000000
       261.000000       -0.008463        1.000000
       262.000000       -0.008401        1.000000
       263.000000       -0.008341        1.000000
       264.000000       -0.008240        1.000000
       265.000000       -0.008214        1.000000
       266.000000       -0.008178        1.000000
       267.000000       -0.008169        1.000000
       268.000000       -0.008156        1.000000
       269.000000       -0.008112        1.000000
       270.000000       -0.008027        1.000000
       271.000000       -0.007923        1.000000
       272.000000       -0.007884        1.000000
       273.000000       -0.007800        1.000000
       274.000000       -0.007762        1.000000
       275.000000       -0.007762        1.000000
       276.000000       -0.007730        1.000000
       277.000000       -0.007704        1.000000
       278.000000       -0.007681        1.000000
       279.000000       -0.007618        1.000000
       280.000000       -0.007562        1.000000
       281.000000       -0.007559        1.000000
       282.000000       -0.007511        1.000000
       283.000000       -0.007485        1.000000
       284.000000       -0.007450        1.000000
       285.000000       -0.007428        1.000000
       286.000000       -0.007369        1.000000
       287.000000       -0.007315        1.000000
       288.000000       -0.007285        1.000000
       289.000000       -0.007269        1.000000
       290.000000       -0.007210        1.000000
       291.000000       -0.007208        1.000000
       292.000000       -0.007140        1.000000
       293.000000       -0.007098        1.000000
       294.000000       -0.007069        1.000000
       295.000000       -0.007037        1.000000
       296.000000       -0.006991        1.000000
       297.000000       -0.006982        1.000000
       298.000000       -0.006966        1.000000
       299.000000       -0.006928        1.000000
       300.000000       -0.006863        1.000000
       301.000000       -0.006818        1.000000
       302.000000       -0.006813        1.000000
       303.000000       -0.006729        1.000000
       304.000000       -0.006719        1.000000
       305.000000       -0.006704        1.000000
       306.000000       -0.006666        1.000000
       307.000000       -0.006641        1.000000
       308.000000       -0.006616        1.000000
       309.000000       -0.006607        1.000000
       310.000000       -0.006582        1.000000
       311.000000       -0.006489        1.000000
       312.000000       -0.006486        1.000000
       313.000000       -0.006476        1.000000
       314.000000       -0.006460        1.000000
       315.000000       -0.006345        1.000000
       316.000000       -0.006326        1.000000
       317.000000       -0.006325        1.000000
       318.000000       -0.006246        1.000000
       319.000000       -0.006246        1.000000
       320.000000       -0.006235        1.000000
       321.000000       -0.006213        1.000000
       322.000000       -0.006181        1.000000
       323.000000       -0.006146        1.000000
       324.000000       -0.006146        1.000000
       325.000000       -0.006117        1.000000
       326.000000       -0.006088        1.000000
       327.000000       -0.006087        1.000000
       328.000000       -0.006059        1.000000
       329.000000       -0.006037        1.000000
       330.000000       -0.006036        1.000000
       331.000000       -0.005986        1.000000
       332.000000       -0.005926        1.000000
       333.000000       -0.005912        1.000000
       334.000000       -0.005910        1.000000
       335.000000       -0.005846        1.000000
       336.000000       -0.005792        1.000000
       337.000000       -0.005766        1.000000
       338.000000       -0.005757        1.000000
       339.000000       -0.005741        1.000000
       340.000000       -0.005703        1.000000
       341.000000       -0.005667        1.000000
       342.000000       -0.005655        1.000000
       343.000000       -0.005628        1.000000
       344.000000       -0.005589        1.000000
       345.000000       -0.005574        1.000000
       346.000000       -0.005548        1.000000
       347.000000       -0.005529        1.000000
       348.000000       -0.005511        1.000000
       349.000000       -0.005509        1.000000
       350.000000       -0.005495        1.000000
       351.000000       -0.005460        1.000000
       352.000000       -0.005425        1.000000
       353.000000       -0.005417        1.000000
       354.000000       -0.005372        1.000000
       355.000000       -0.005364        1.000000
       356.000000       -0.005326        1.000000
       357.000000       -0.005274        1.000000
       358.000000       -0.005265        1.000000
       359.000000       -0.005246        1.000000
       360.000000       -0.005187        1.000000
       361.000000       -0.005185        1.000000
       362.000000       -0.005182        1.000000
       363.000000       -0.005173        1.000000
       364.000000       -0.005143        1.000000
       365.000000       -0.005108        1.000000
       366.000000       -0.005103        1.000000
       367.000000       -0.005062        1.000000
       368.000000       -0.005037        1.000000
       369.000000       -0.005031        1.000000
       370.000000       -0.005015        1.000000
       371.000000       -0.005006        1.000000
       372.000000       -0.004977        1.000000
       373.000000       -0.004954        1.000000
       374.000000       -0.004898        1.000000
       375.000000       -0.004876        1.000000
       376.000000       -0.004846        1.000000
       377.000000       -0.004840        1.000000
       378.000000       -0.004815        1.000000
       379.000000       -0.004786        1.000000
       380.000000       -0.004783        1.000000
       381.000000       -0.004771        1.000000
       382.000000       -0.004746        1.000000
       383.000000       -0.004725        1.000000
       384.000000       -0.004693        1.000000
       385.000000       -0.004681        1.000000
       386.000000       -0.004665        1.000000
       387.000000       -0.004656        1.000000
       388.000000       -0.004634        1.000000
       389.000000       -0.004621        1.000000
       390.000000       -0.004609        1.000000
       391.000000       -0.004597        1.000000
       392.000000       -0.004574        1.000000
       393.000000       -0.004558        1.000000
       394.000000       -0.004532        1.000000
       395.000000       -0.004531        1.000000
       396.000000       -0.004495        1.000000
       397.000000       -0.004479        1.000000
       398.000000       -0.004471        1.000000
       399.000000       -0.004453        1.000000
       400.000000       -0.004430        1.000000
       401.000000       -0.004421        1.000000
       402.000000       -0.004400        1.000000
       403.000000       -0.004386        1.000000
       404.000000       -0.004358        1.000000
       405.000000       -0.004328        1.000000
       406.000000       -0.004326        1.000000
       407.000000       -0.004305        1.000000
       408.000000       -0.004303        1.000000
       409.000000       -0.004277        1.000000
       410.000000       -0.004255        1.000000
       411.000000       -0.004239        1.000000
       412.000000       -0.004219        1.000000
       413.000000       -0.004192        1.000000
       414.000000       -0.004177        1.000000
       415.000000       -0.004161        1.000000
       416.000000       -0.004158        1.000000
       417.000000       -0.004144        1.000000
       418.000000       -0.004142        1.000000
       419.000000       -0.004100        1.000000
       420.000000       -0.004093        1.000000
       421.000000       -0.004084        1.000000
       422.000000       -0.004078        1.000000
       423.000000       -0.004068        1.000000
       424.000000       -0.004038        1.000000
       425.000000       -0.004025        1.000000
       426.000000       -0.004014        1.000000
       427.000000       -0.004007        1.000000
       428.000000       -0.003973        1.000000
       429.000000       -0.003969        1.000000
       430.000000       -0.003943        1.000000
       431.000000       -0.003937        1.000000
       432.000000       -0.003904        1.000000
       433.000000       -0.003887        1.000000
       434.000000       -0.003886        1.000000
       435.000000       -0.003863        1.000000
       436.000000       -0.003857        1.000000
       437.000000       -0.003839        1.000000
       438.000000       -0.003828        1.000000
       439.000000       -0.003827        1.000000
       440.000000       -0.003822        1.000000
       441.000000       -0.003807        1.000000
       442.000000       -0.003775        1.000000
       443.000000       -0.003772        1.000000
       444.000000       -0.003760        1.000000
       445.000000       -0.003753        1.000000
       446.000000       -0.003738        1.000000
       447.000000       -0.003731        1.000000
       448.000000       -0.003730        1.000000
       449.000000       -0.003701        1.000000
       450.000000       -0.003699        1.000000
       451.000000       -0.003690        1.000000
       452.000000       -0.003674        1.000000
       453.000000       -0.003669        1.000000
       454.000000       -0.003642        1.000000
       455.000000       -0.003626        1.000000
       456.000000       -0.003607        1.000000
       457.000000       -0.003577        1.000000
       458.000000       -0.003562        1.000000
       459.000000       -0.003551        1.000000
       460.000000       -0.003546        1.000000
       461.000000       -0.003539        1.000000
       462.000000       -0.003517        1.000000
       463.000000       -0.003516        1.000000
       464.000000       -0.003508        1.000000
       465.000000       -0.003500        1.000000
       466.000000       -0.003486        1.000000
       467.000000       -0.003454        1.000000
       468.000000       -0.003445        1.000000
       469.000000       -0.003442        1.000000
       470.000000       -0.003426        1.000000
       471.000000       -0.003416        1.000000
       472.000000       -0.003395        1.000000
       473.000000       -0.003391        1.000000
       474.000000       -0.003381        1.000000
       475.000000       -0.003364        1.000000
       476.000000       -0.003360        1.000000
       477.000000       -0.003355        1.000000
       478.000000       -0.003345        1.000000
       479.000000       -0.003324        1.000000
       480.000000       -0.003309        1.000000
       481.000000       -0.003302        1.000000
       482.000000       -0.003299        1.000000
       483.000000       -0.003289        1.000000
       484.000000       -0.003281        1.000000
       485.000000       -0.003268        1.000000
       486.000000       -0.003254        1.000000
       487.000000       -0.003227        1.000000
       488.000000       -0.003222        1.000000
       489.000000       -0.003208        1.000000
       490.000000       -0.003205        1.000000
       491.000000       -0.003190        1.000000
       492.000000       -0.003188        1.000000
       493.000000       -0.003177        1.000000
       494.000000       -0.003153        1.000000
       495.000000       -0.003147        1.000000
       496.000000       -0.003134        1.000000
       497.000000       -0.003115        1.000000
       498.000000       -0.003110        1.000000
       499.000000       -0.003101        1.000000
       500.000000       -0.003074        1.000000
