#             iks              ib         Eks[eV]         Ein[eV]      Sc_Ein[eV]        Eout[eV]       Diff.[eV]
         1.000000       32.000000       -9.554968      -10.842379        8.686404      -10.842379        0.000000
         1.000000       33.000000       -9.512955      -10.785830        8.730091      -10.785830        0.000000
         1.000000       34.000000       -9.466774      -10.758449        8.679123      -10.758449        0.000000
         1.000000       35.000000       -9.383075      -10.606391        8.720363      -10.606391        0.000000
         1.000000       36.000000       -9.343091      -10.588854        8.673534      -10.588854        0.000000
         1.000000       37.000000       -9.268118      -10.471353        8.672421      -10.471353        0.000000
         1.000000       38.000000       -9.224626      -10.465773        8.648217      -10.465773        0.000000
         1.000000       39.000000       -9.197955      -10.438755        8.668614      -10.438755        0.000000
         1.000000       40.000000       -9.153200      -10.334687        8.687572      -10.334687        0.000000
         1.000000       41.000000       -9.093621      -10.256025        8.705044      -10.256025        0.000000
         1.000000       42.000000       -9.086658      -10.296347        8.656222      -10.296347        0.000000
         1.000000       43.000000       -9.083758      -10.298313        8.659409      -10.298313        0.000000
         1.000000       44.000000       -9.026786      -10.244109        8.665753      -10.244109        0.000000
         1.000000       45.000000       -8.988935      -10.321999        8.550037      -10.321999        0.000000
         1.000000       46.000000       -8.948885      -10.224918        8.589414      -10.224918        0.000000
         1.000000       47.000000       -8.892225      -10.154037        8.599591      -10.154037        0.000000
         1.000000       48.000000       -8.874792      -10.164931        8.564903      -10.164931        0.000000
         1.000000       49.000000       -8.858564      -10.072366        8.627560      -10.072366        0.000000
         1.000000       50.000000       -8.804913      -10.088931        8.535731      -10.088931        0.000000
         1.000000       51.000000       -8.767932       -9.979956        8.609792       -9.979956        0.000000
         1.000000       52.000000       -8.728569       -9.922695        8.594704       -9.922695        0.000000
         1.000000       53.000000       -8.700115       -9.895788        8.602018       -9.895788        0.000000
         1.000000       54.000000       -8.649953       -9.855764        8.603148       -9.855764        0.000000
         1.000000       55.000000       -8.626512       -9.910312        8.519570       -9.910312        0.000000
         1.000000       56.000000       -8.604544       -9.895638        8.529380       -9.895638        0.000000
         1.000000       57.000000       -8.576076       -9.844364        8.571681       -9.844364        0.000000
         1.000000       58.000000       -8.558364       -9.841131        8.496806       -9.841131        0.000000
         1.000000       59.000000       -8.538494       -9.660349        8.626990       -9.660349        0.000000
         1.000000       60.000000       -8.516974       -9.741542        8.544932       -9.741542        0.000000
         1.000000       61.000000       -8.479253       -9.655400        8.582011       -9.655400        0.000000
         1.000000       62.000000       -8.456935       -9.757904        8.485801       -9.757904        0.000000
         1.000000       63.000000       -8.423242       -9.696203        8.489541       -9.696203        0.000000
         1.000000       64.000000       -8.411530       -9.653270        8.519346       -9.653270        0.000000
         1.000000       65.000000       -8.391150       -9.676798        8.482412       -9.676798        0.000000
         1.000000       66.000000       -8.330849       -9.612188        8.487148       -9.612188        0.000000
         1.000000       67.000000       -8.297676       -9.599310        8.470080       -9.599310        0.000000
         1.000000       68.000000       -8.260997       -9.442995        8.560751       -9.442995        0.000000
         1.000000       69.000000       -8.256461       -9.587230        8.447213       -9.587230        0.000000
         1.000000       70.000000       -8.221214       -9.398577        8.581629       -9.398577        0.000000
         1.000000       71.000000       -8.188011       -9.495367        8.466545       -9.495367        0.000000
         1.000000       72.000000       -8.165279       -9.486434        8.454625       -9.486434        0.000000
         1.000000       73.000000       -8.158606       -9.460989        8.445711       -9.460989        0.000000
         1.000000       74.000000       -8.138610       -9.446905        8.457640       -9.446905        0.000000
         1.000000       75.000000       -8.086417       -9.358724        8.491709       -9.358724        0.000000
         1.000000       76.000000       -8.077021       -9.362614        8.471745       -9.362614        0.000000
         1.000000       77.000000       -8.059873       -9.361701        8.437437       -9.361701        0.000000
         1.000000       78.000000       -8.034843       -9.355628        8.437764       -9.355628        0.000000
         1.000000       79.000000       -8.001456       -9.308927        8.423030       -9.308927        0.000000
         1.000000       80.000000       -7.991209       -9.208097        8.515075       -9.208097        0.000000
         1.000000       81.000000       -7.951282       -9.260209        8.399660       -9.260209        0.000000
         1.000000       82.000000       -7.926198       -9.197755        8.465273       -9.197755        0.000000
         1.000000       83.000000       -7.865742       -9.165911        8.420290       -9.165911        0.000000
         1.000000       84.000000       -7.861430       -9.130036        8.459462       -9.130036        0.000000
         1.000000       85.000000       -7.814842       -9.008618        8.506532       -9.008618        0.000000
         1.000000       86.000000       -7.795655       -9.062400        8.422794       -9.062400        0.000000
         1.000000       87.000000       -7.764980       -9.019607        8.515527       -9.019607        0.000000
         1.000000       88.000000       -7.733205       -9.075934        8.395254       -9.075934        0.000000
         1.000000       89.000000       -7.713716       -9.050640        8.400870       -9.050640        0.000000
         1.000000       90.000000       -7.705316       -9.033902        8.389371       -9.033902        0.000000
         1.000000       91.000000       -7.633188       -8.976383        8.358779       -8.976383        0.000000
         1.000000       92.000000       -7.617182       -8.971550        8.361090       -8.971550        0.000000
         1.000000       93.000000       -7.580810       -8.935821        8.342687       -8.935821        0.000000
         1.000000       94.000000       -7.445014       -8.632700        8.483407       -8.632700        0.000000
         1.000000       95.000000       -7.306748       -8.601739        8.345572       -8.601739        0.000000
         1.000000       96.000000       -7.238847       -8.145666        8.742397       -8.145666        0.000000
         1.000000       97.000000       -4.651309       -4.083813        7.665950       -4.083813        0.000000
         1.000000       98.000000       -4.342423       -3.845509        7.475852       -3.845509        0.000000
         1.000000       99.000000       -3.919370       -3.504436        7.194491       -3.504436        0.000000
         1.000000      100.000000       -3.731970       -3.348804        7.075687       -3.348804        0.000000
         1.000000      101.000000       -3.582524       -3.230074        6.993375       -3.230074        0.000000
         1.000000      102.000000       -3.564330       -3.161120        7.051187       -3.161120        0.000000
         1.000000      103.000000       -3.552999       -3.214656        6.977169       -3.214656        0.000000
         1.000000      104.000000       -3.454204       -3.286951        6.758604       -3.286951        0.000000
         1.000000      105.000000       -3.440491       -3.259428        6.766181       -3.259428        0.000000
         1.000000      106.000000       -3.406078       -3.239236        6.727243       -3.239236        0.000000
         1.000000      107.000000       -3.308498       -3.193355        6.647090       -3.193355        0.000000
         1.000000      108.000000       -3.285261       -3.159929        6.661362       -3.159929        0.000000
         1.000000      109.000000       -3.244493       -3.552235        6.221605       -3.552235        0.000000
         1.000000      110.000000       -3.212195       -3.264111        6.411562       -3.264111        0.000000
         1.000000      111.000000       -3.159572       -2.997545        6.639287       -2.997545        0.000000
         1.000000      112.000000       -3.118464       -3.256066        6.332811       -3.256066        0.000000
         1.000000      113.000000       -3.046381       -3.140654        6.298179       -3.140654        0.000000
         1.000000      114.000000       -3.015229       -3.554669        5.901424       -3.554669        0.000000
         1.000000      115.000000       -2.955211       -3.370160        5.993598       -3.370160        0.000000
         1.000000      116.000000       -2.936772       -3.447571        5.879406       -3.447571        0.000000
         1.000000      117.000000       -2.885414       -2.910348        6.339418       -2.910348        0.000000
         1.000000      118.000000       -2.856367       -3.246045        6.046213       -3.246045        0.000000
         1.000000      119.000000       -2.846559       -3.118500        6.086669       -3.118500        0.000000
         1.000000      120.000000       -2.839987       -2.971256        6.229566       -2.971256        0.000000
         1.000000      121.000000       -2.791239       -3.090561        6.090733       -3.090561        0.000000
         1.000000      122.000000       -2.757194       -3.035325        6.047705       -3.035325        0.000000
         1.000000      123.000000       -2.720324       -2.886693        6.162446       -2.886693        0.000000
         1.000000      124.000000       -2.690657       -2.900913        6.118575       -2.900913        0.000000
         1.000000      125.000000       -2.677775       -2.931340        6.035944       -2.931340        0.000000
         1.000000      126.000000       -2.658991       -2.758774        6.212555       -2.758774        0.000000
         1.000000      127.000000       -2.634704       -2.367196        6.509224       -2.367196        0.000000
         1.000000      128.000000       -2.612369       -2.414185        6.447419       -2.414185        0.000000
         1.000000      129.000000       -2.600501       -2.628760        6.254731       -2.628760        0.000000
         1.000000      130.000000       -2.569327       -2.464637        6.346880       -2.464637        0.000000
         1.000000      131.000000       -2.567461       -2.903875        5.969638       -2.903875        0.000000
         1.000000      132.000000       -2.536306       -2.531218        6.239722       -2.531218        0.000000
         1.000000      133.000000       -2.522871       -2.618549        6.135036       -2.618549        0.000000
         1.000000      134.000000       -2.504835       -2.625817        6.131527       -2.625817        0.000000
         1.000000      135.000000       -2.471326       -2.251733        6.438260       -2.251733        0.000000
         1.000000      136.000000       -2.456675       -2.667384        6.065841       -2.667384        0.000000
         1.000000      137.000000       -2.433970       -2.461691        6.188053       -2.461691        0.000000
         1.000000      138.000000       -2.420323       -2.657633        6.004606       -2.657633        0.000000
         1.000000      139.000000       -2.399106       -2.522886        6.008556       -2.522886        0.000000
         1.000000      140.000000       -2.383886       -2.814648        5.817072       -2.814648        0.000000
         1.000000      141.000000       -2.363729       -2.491101        6.078237       -2.491101        0.000000
         1.000000      142.000000       -2.331633       -2.536970        5.994991       -2.536970        0.000000
         1.000000      143.000000       -2.307480       -2.721093        5.822244       -2.721093        0.000000
         1.000000      144.000000       -2.277886       -2.668719        5.843288       -2.668719        0.000000
         1.000000      145.000000       -2.238131       -2.905416        5.565428       -2.905416        0.000000
         1.000000      146.000000       -2.203423       -2.467829        5.914719       -2.467829        0.000000
         1.000000      147.000000       -2.148584       -2.377862        5.886739       -2.377862        0.000000
         1.000000      148.000000       -2.124017       -2.356609        5.886089       -2.356609        0.000000
         1.000000      149.000000       -2.084709       -2.309961        5.834223       -2.309961        0.000000
         1.000000      150.000000       -2.044834       -2.433456        5.748638       -2.433456        0.000000
         1.000000      151.000000       -2.028608       -2.228205        5.850258       -2.228205        0.000000
         1.000000      152.000000       -1.989825       -2.348764        5.760096       -2.348764        0.000000
         1.000000      153.000000       -1.950024       -2.378457        5.671755       -2.378457        0.000000
         1.000000      154.000000       -1.922301       -2.357675        5.652222       -2.357675        0.000000
         1.000000      155.000000       -1.905264       -2.261582        5.754843       -2.261582        0.000000
         1.000000      156.000000       -1.833990       -2.413542        5.536232       -2.413542        0.000000
         1.000000      157.000000       -1.790140       -2.336036        5.486707       -2.336036        0.000000
         1.000000      158.000000       -1.758175       -2.068466        5.707531       -2.068466        0.000000
         1.000000      159.000000       -1.740861       -2.284512        5.514650       -2.284512        0.000000
         1.000000      160.000000       -1.681923       -2.137270        5.520881       -2.137270        0.000000
         1.000000      161.000000       -1.653853       -2.163314        5.548232       -2.163314        0.000000
         1.000000      162.000000       -1.611350       -1.970587        5.597504       -1.970587        0.000000
         1.000000      163.000000       -1.582172       -2.024370        5.551684       -2.024370        0.000000
         1.000000      164.000000       -1.550797       -1.860551        5.594726       -1.860551        0.000000
         1.000000      165.000000       -1.537938       -2.005050        5.487144       -2.005050        0.000000
         1.000000      166.000000       -1.490084       -1.747911        5.604482       -1.747911        0.000000
         1.000000      167.000000       -1.441831       -1.659746        5.602249       -1.659746        0.000000
         1.000000      168.000000       -1.378014       -1.822697        5.423704       -1.822697        0.000000
         1.000000      169.000000       -1.359182       -1.700415        5.563187       -1.700415        0.000000
         1.000000      170.000000       -1.325792       -1.635640        5.550095       -1.635640        0.000000
         1.000000      171.000000       -1.297696       -1.770776        5.409781       -1.770776        0.000000
         1.000000      172.000000       -1.279584       -1.698498        5.434561       -1.698498        0.000000
         1.000000      173.000000       -1.217549       -1.733143        5.368723       -1.733143        0.000000
         1.000000      174.000000       -1.200005       -1.552126        5.461284       -1.552126        0.000000
         1.000000      175.000000       -1.174093       -1.600990        5.420145       -1.600990        0.000000
         1.000000      176.000000       -1.107173       -1.560224        5.412761       -1.560224        0.000000
         1.000000      177.000000       -1.100774       -1.282191        5.553793       -1.282191        0.000000
         1.000000      178.000000       -1.073663       -1.557067        5.323993       -1.557067        0.000000
         1.000000      179.000000       -1.047629       -1.114971        5.572301       -1.114971        0.000000
         1.000000      180.000000       -0.994777       -1.133890        5.527374       -1.133890        0.000000
         1.000000      181.000000       -0.961840       -1.508564        5.222861       -1.508564        0.000000
         1.000000      182.000000       -0.901794       -1.046301        5.487564       -1.046301        0.000000
         1.000000      183.000000       -0.885876       -1.175742        5.362924       -1.175742        0.000000
         1.000000      184.000000       -0.843102       -1.140236        5.350937       -1.140236        0.000000
         1.000000      185.000000       -0.810176       -1.092993        5.338518       -1.092993        0.000000
         1.000000      186.000000       -0.780164       -1.174458        5.300961       -1.174458        0.000000
         1.000000      187.000000       -0.732647       -1.048849        5.317516       -1.048849        0.000000
         1.000000      188.000000       -0.689190       -1.175703        5.166689       -1.175703        0.000000
         1.000000      189.000000       -0.672457       -1.060270        5.280106       -1.060270        0.000000
         1.000000      190.000000       -0.651554       -0.968359        5.265072       -0.968359        0.000000
         1.000000      191.000000       -0.626997       -0.970226        5.278662       -0.970226        0.000000
         1.000000      192.000000       -0.584109       -1.115032        5.134920       -1.115032        0.000000
         1.000000      193.000000       -0.567057       -0.522073        5.451047       -0.522073        0.000000
         1.000000      194.000000       -0.549636       -0.296896        5.522519       -0.296896        0.000000
         1.000000      195.000000       -0.541814       -0.621780        5.368661       -0.621780        0.000000
         1.000000      196.000000       -0.522804       -0.597749        5.358392       -0.597749        0.000000
         1.000000      197.000000       -0.511178       -0.701268        5.325335       -0.701268        0.000000
         1.000000      198.000000       -0.495120       -0.896040        5.194676       -0.896040        0.000000
         1.000000      199.000000       -0.490918       -0.304004        5.496621       -0.304004        0.000000
         1.000000      200.000000       -0.476169       -0.317925        5.480298       -0.317925        0.000000
         1.000000      201.000000       -0.449181       -0.472664        5.350426       -0.472664        0.000000
         1.000000      202.000000       -0.437267       -0.193064        5.499200       -0.193064        0.000000
         1.000000      203.000000       -0.420850       -0.527009        5.334816       -0.527009        0.000000
         1.000000      204.000000       -0.410140       -0.230491        5.459762       -0.230491        0.000000
         1.000000      205.000000       -0.392715       -0.587852        5.230238       -0.587852        0.000000
         1.000000      206.000000       -0.379267       -0.480686        5.302724       -0.480686        0.000000
         1.000000      207.000000       -0.354761       -0.478465        5.275449       -0.478465        0.000000
         1.000000      208.000000       -0.332230       -0.648144        5.142180       -0.648144        0.000000
         1.000000      209.000000       -0.318919       -0.624858        5.184129       -0.624858        0.000000
         1.000000      210.000000       -0.266177       -0.605031        5.125376       -0.605031        0.000000
         1.000000      211.000000       -0.236204       -0.415410        5.205026       -0.415410        0.000000
         1.000000      212.000000       -0.223326       -0.415908        5.163150       -0.415908        0.000000
         1.000000      213.000000       -0.205712       -0.690852        5.021073       -0.690852        0.000000
         1.000000      214.000000       -0.147960       -0.553373        5.060639       -0.553373        0.000000
         1.000000      215.000000       -0.138335       -0.336540        5.125443       -0.336540        0.000000
         1.000000      216.000000       -0.122791       -0.446333        5.065014       -0.446333        0.000000
         1.000000      217.000000       -0.112750       -0.414154        5.082868       -0.414154        0.000000
         1.000000      218.000000       -0.078005       -0.300307        5.115784       -0.300307        0.000000
         1.000000      219.000000       -0.020084       -0.385894        5.027035       -0.385894        0.000000
         1.000000      220.000000       -0.009972       -0.455213        4.980417       -0.455213        0.000000
         1.000000      221.000000        0.026206       -0.310503        4.990773       -0.310503        0.000000
         1.000000      222.000000        0.055992       -0.375969        4.968459       -0.375969        0.000000
         1.000000      223.000000        0.115735       -0.156532        5.039457       -0.156532        0.000000
         1.000000      224.000000        0.131053       -0.111029        5.027691       -0.111029        0.000000
         1.000000      225.000000        0.159322       -0.212149        4.969901       -0.212149        0.000000
         1.000000      226.000000        0.166698       -0.111195        4.971635       -0.111195        0.000000
         1.000000      227.000000        0.187096       -0.196388        4.951014       -0.196388        0.000000
         1.000000      228.000000        0.210046       -0.188428        4.952956       -0.188428        0.000000
         1.000000      229.000000        0.221984       -0.204840        4.956843       -0.204840        0.000000
         1.000000      230.000000        0.289096        0.079359        5.001580        0.079359        0.000000
         1.000000      231.000000        0.303631       -0.101895        4.897265       -0.101895        0.000000
         1.000000      232.000000        0.314020       -0.025436        4.936559       -0.025436        0.000000
         1.000000      233.000000        0.321253        0.005790        4.934755        0.005790        0.000000
         1.000000      234.000000        0.345274        0.151948        4.936855        0.151948        0.000000
         1.000000      235.000000        0.381601        0.070565        4.899543        0.070565        0.000000
         1.000000      236.000000        0.406357        0.007201        4.877584        0.007201        0.000000
         1.000000      237.000000        0.451088        0.103588        4.858740        0.103588        0.000000
         1.000000      238.000000        0.467985        0.200162        4.937650        0.200162        0.000000
         1.000000      239.000000        0.476481        0.230418        4.854112        0.230418        0.000000
         1.000000      240.000000        0.504629        0.175708        4.852410        0.175708        0.000000
         1.000000      241.000000        0.526750        0.233614        4.838945        0.233614        0.000000
         1.000000      242.000000        0.533396        0.231072        4.817721        0.231072        0.000000
         1.000000      243.000000        0.560977        0.323898        4.817036        0.323898        0.000000
         1.000000      244.000000        0.600068        0.249956        4.807753        0.249956        0.000000
         1.000000      245.000000        0.601491        0.258167        4.838222        0.258167        0.000000
         1.000000      246.000000        0.627694        0.426093        4.816574        0.426093        0.000000
         1.000000      247.000000        0.652391        0.335964        4.780717        0.335964        0.000000
         1.000000      248.000000        0.662976        0.429126        4.823492        0.429126        0.000000
         1.000000      249.000000        0.677261        0.322350        4.809566        0.322350        0.000000
         1.000000      250.000000        0.698425        0.343539        4.800287        0.343539        0.000000
         1.000000      251.000000        0.722303        0.291318        4.733929        0.291318        0.000000
         1.000000      252.000000        0.753559        0.421854        4.764529        0.421854        0.000000
         1.000000      253.000000        0.769557        0.483709        4.749421        0.483709        0.000000
         1.000000      254.000000        0.784069        0.471281        4.768836        0.471281        0.000000
         1.000000      255.000000        0.836531        0.448043        4.712951        0.448043        0.000000
         1.000000      256.000000        0.858818        0.519651        4.728502        0.519651        0.000000
         1.000000      257.000000        0.883233        0.701200        4.782822        0.701200        0.000000
         1.000000      258.000000        0.897087        0.717645        4.709630        0.717645        0.000000
         1.000000      259.000000        0.907759        0.546102        4.708368        0.546102        0.000000
         1.000000      260.000000        0.926834        0.702945        4.717397        0.702945        0.000000
         1.000000      261.000000        0.936557        0.626861        4.750850        0.626861        0.000000
         1.000000      262.000000        0.949734        0.559859        4.690354        0.559859        0.000000
         1.000000      263.000000        0.989210        0.679173        4.693879        0.679173        0.000000
         1.000000      264.000000        0.992147        0.673710        4.664837        0.673710        0.000000
         1.000000      265.000000        1.022158        0.743358        4.650795        0.743358        0.000000
         1.000000      266.000000        1.058353        0.777535        4.667606        0.777535        0.000000
         1.000000      267.000000        1.074521        0.789596        4.673319        0.789596        0.000000
         1.000000      268.000000        1.078159        0.818201        4.672008        0.818201        0.000000
         1.000000      269.000000        1.100561        0.841343        4.647823        0.841343        0.000000
         1.000000      270.000000        1.115884        0.749998        4.641428        0.749998        0.000000
         1.000000      271.000000        1.164155        0.818753        4.592669        0.818753        0.000000
         1.000000      272.000000        1.165071        0.748464        4.658086        0.748464        0.000000
         1.000000      273.000000        1.197109        0.910618        4.620769        0.910618        0.000000
         1.000000      274.000000        1.203603        0.872742        4.632663        0.872742        0.000000
         1.000000      275.000000        1.249131        0.934811        4.644595        0.934811        0.000000
         1.000000      276.000000        1.268898        1.067324        4.587278        1.067324        0.000000
         1.000000      277.000000        1.286296        0.998721        4.586697        0.998721        0.000000
         1.000000      278.000000        1.303611        0.964188        4.588644        0.964188        0.000000
         1.000000      279.000000        1.319882        1.072178        4.564757        1.072178        0.000000
         1.000000      280.000000        1.344693        1.127430        4.573527        1.127430        0.000000
         1.000000      281.000000        1.346583        0.983558        4.594774        0.983558        0.000000
         1.000000      282.000000        1.379338        1.194032        4.545105        1.194032        0.000000
         1.000000      283.000000        1.387399        1.087041        4.539624        1.087041        0.000000
         1.000000      284.000000        1.421121        1.133845        4.537577        1.133845        0.000000
         1.000000      285.000000        1.434028        1.130414        4.539100        1.130414        0.000000
         1.000000      286.000000        1.467850        1.252451        4.507934        1.252451        0.000000
         1.000000      287.000000        1.482267        1.183712        4.533840        1.183712        0.000000
         1.000000      288.000000        1.485263        1.174706        4.521354        1.174706        0.000000
         1.000000      289.000000        1.518454        1.231347        4.488350        1.231347        0.000000
         1.000000      290.000000        1.535688        1.257056        4.525349        1.257056        0.000000
         1.000000      291.000000        1.547085        1.179704        4.536066        1.179704        0.000000
         1.000000      292.000000        1.561032        1.299236        4.484764        1.299236        0.000000
         1.000000      293.000000        1.581126        1.395611        4.495399        1.395611        0.000000
         1.000000      294.000000        1.612551        1.321912        4.445377        1.321912        0.000000
         1.000000      295.000000        1.644162        1.307240        4.502253        1.307240        0.000000
         1.000000      296.000000        1.651223        1.427338        4.463231        1.427338        0.000000
         1.000000      297.000000        1.675891        1.318565        4.486169        1.318565        0.000000
         1.000000      298.000000        1.685238        1.364917        4.490449        1.364917        0.000000
         1.000000      299.000000        1.708824        1.389055        4.494646        1.389055        0.000000
         1.000000      300.000000        1.726007        1.422724        4.495096        1.422724        0.000000
         1.000000      301.000000        1.779840        1.542570        4.475661        1.542570        0.000000
         1.000000      302.000000        1.788100        1.507683        4.473356        1.507683        0.000000
         1.000000      303.000000        1.818522        1.564349        4.452766        1.564349        0.000000
         1.000000      304.000000        1.830592        1.519530        4.413623        1.519530        0.000000
         1.000000      305.000000        1.856615        1.595720        4.433938        1.595720        0.000000
         1.000000      306.000000        1.872167        1.566549        4.408107        1.566549        0.000000
         1.000000      307.000000        1.882176        1.552410        4.430790        1.552410        0.000000
         1.000000      308.000000        1.902157        1.577378        4.427030        1.577378        0.000000
         1.000000      309.000000        1.924602        1.542553        4.398209        1.542553        0.000000
         1.000000      310.000000        1.948775        1.628467        4.432050        1.628467        0.000000
         1.000000      311.000000        1.977381        1.725548        4.342427        1.725548        0.000000
         1.000000      312.000000        1.982327        1.680502        4.390123        1.680502        0.000000
         1.000000      313.000000        1.996791        1.732796        4.347088        1.732796        0.000000
         1.000000      314.000000        2.038681        1.717498        4.369533        1.717498        0.000000
         1.000000      315.000000        2.051443        1.771633        4.358622        1.771633        0.000000
         1.000000      316.000000        2.091138        1.746956        4.387641        1.746956        0.000000
         1.000000      317.000000        2.100618        1.923103        4.307976        1.923103        0.000000
         1.000000      318.000000        2.137034        1.850496        4.356025        1.850496        0.000000
         1.000000      319.000000        2.157988        1.898764        4.365620        1.898764        0.000000
         1.000000      320.000000        2.171692        1.859813        4.353011        1.859813        0.000000
         1.000000      321.000000        2.186298        1.888211        4.368037        1.888211        0.000000
         1.000000      322.000000        2.208422        1.893677        4.359388        1.893677        0.000000
         1.000000      323.000000        2.221095        2.010135        4.275886        2.010135        0.000000
         1.000000      324.000000        2.240401        1.953531        4.336351        1.953531        0.000000
         1.000000      325.000000        2.248606        2.010667        4.326839        2.010667        0.000000
         1.000000      326.000000        2.285193        2.069139        4.322183        2.069139        0.000000
         1.000000      327.000000        2.292496        2.038543        4.327324        2.038543        0.000000
         1.000000      328.000000        2.319503        2.081630        4.270524        2.081630        0.000000
         1.000000      329.000000        2.325561        2.010753        4.269474        2.010753        0.000000
         1.000000      330.000000        2.359924        2.058483        4.358289        2.058483        0.000000
         1.000000      331.000000        2.363884        2.077302        4.360190        2.077302        0.000000
         1.000000      332.000000        2.371899        2.163522        4.276377        2.163522        0.000000
         1.000000      333.000000        2.399402        2.135123        4.289454        2.135123        0.000000
         1.000000      334.000000        2.416720        2.184747        4.217168        2.184747        0.000000
         1.000000      335.000000        2.446309        2.154157        4.259442        2.154157        0.000000
         1.000000      336.000000        2.455847        2.195613        4.324814        2.195613        0.000000
         1.000000      337.000000        2.471444        2.203674        4.274951        2.203674        0.000000
         1.000000      338.000000        2.516066        2.214813        4.249868        2.214813        0.000000
         1.000000      339.000000        2.525228        2.334615        4.230783        2.334615        0.000000
         1.000000      340.000000        2.532455        2.302552        4.254802        2.302552        0.000000
         1.000000      341.000000        2.560662        2.321537        4.239305        2.321537        0.000000
         1.000000      342.000000        2.590649        2.315209        4.235046        2.315209        0.000000
         1.000000      343.000000        2.597386        2.451071        4.165503        2.451071        0.000000
         1.000000      344.000000        2.626862        2.363213        4.226865        2.363213        0.000000
         1.000000      345.000000        2.638427        2.411056        4.215789        2.411056        0.000000
         1.000000      346.000000        2.663855        2.483782        4.152591        2.483782        0.000000
         1.000000      347.000000        2.676740        2.430385        4.180096        2.430385        0.000000
         1.000000      348.000000        2.706220        2.471274        4.185561        2.471274        0.000000
         1.000000      349.000000        2.726111        2.488367        4.150856        2.488367        0.000000
         1.000000      350.000000        2.748269        2.612207        4.137222        2.612207        0.000000
         1.000000      351.000000        2.767004        2.517387        4.196285        2.517387        0.000000
         1.000000      352.000000        2.776148        2.580001        4.175072        2.580001        0.000000
         1.000000      353.000000        2.805571        2.525638        4.167511        2.525638        0.000000
         1.000000      354.000000        2.818417        2.654143        4.147233        2.654143        0.000000
         1.000000      355.000000        2.841911        2.612658        4.174753        2.612658        0.000000
         1.000000      356.000000        2.873352        2.730800        4.087507        2.730800        0.000000
         1.000000      357.000000        2.886362        2.684895        4.128178        2.684895        0.000000
         1.000000      358.000000        2.895701        2.726636        4.079531        2.726636        0.000000
         1.000000      359.000000        2.938096        2.793449        4.063304        2.793449        0.000000
         1.000000      360.000000        2.948447        2.762285        4.062691        2.762285        0.000000
         1.000000      361.000000        2.965903        2.682504        4.183045        2.682504        0.000000
         1.000000      362.000000        2.982552        2.817138        4.089873        2.817138        0.000000
         1.000000      363.000000        3.000524        2.828869        4.037758        2.828869        0.000000
         1.000000      364.000000        3.026556        2.896835        4.013435        2.896835        0.000000
         1.000000      365.000000        3.036236        2.992122        3.958112        2.992122        0.000000
         1.000000      366.000000        3.059652        2.947904        3.976165        2.947904        0.000000
         1.000000      367.000000        3.063863        3.011300        3.912540        3.011300        0.000000
