#            iprt         eigenv.           conv.
        98.000000       -0.043693        1.000000
        99.000000       -0.043423        1.000000
       100.000000       -0.043419        1.000000
       101.000000       -0.042996        1.000000
       102.000000       -0.042996        1.000000
       103.000000       -0.042968        1.000000
       104.000000       -0.042966        1.000000
       105.000000       -0.042330        1.000000
       106.000000       -0.042330        1.000000
       107.000000       -0.042074        1.000000
       108.000000       -0.040125        1.000000
       109.000000       -0.040124        1.000000
       110.000000       -0.039276        1.000000
       111.000000       -0.039276        1.000000
       112.000000       -0.036695        1.000000
       113.000000       -0.036452        1.000000
       114.000000       -0.036452        1.000000
       115.000000       -0.035729        1.000000
       116.000000       -0.035729        1.000000
       117.000000       -0.035115        1.000000
       118.000000       -0.035115        1.000000
       119.000000       -0.033975        1.000000
       120.000000       -0.033975        1.000000
       121.000000       -0.033694        1.000000
       122.000000       -0.033694        1.000000
       123.000000       -0.033319        1.000000
       124.000000       -0.032952        1.000000
       125.000000       -0.032952        1.000000
       126.000000       -0.032602        1.000000
       127.000000       -0.032601        1.000000
       128.000000       -0.031764        1.000000
       129.000000       -0.031763        1.000000
       130.000000       -0.031536        1.000000
       131.000000       -0.031535        1.000000
       132.000000       -0.030188        1.000000
       133.000000       -0.029590        1.000000
       134.000000       -0.029590        1.000000
       135.000000       -0.029279        1.000000
       136.000000       -0.029279        1.000000
       137.000000       -0.028760        1.000000
       138.000000       -0.027873        1.000000
       139.000000       -0.027873        1.000000
       140.000000       -0.027710        1.000000
       141.000000       -0.027710        1.000000
       142.000000       -0.027043        1.000000
       143.000000       -0.027042        1.000000
       144.000000       -0.025920        1.000000
       145.000000       -0.025893        1.000000
       146.000000       -0.025892        1.000000
       147.000000       -0.025816        1.000000
       148.000000       -0.025816        1.000000
       149.000000       -0.025060        1.000000
       150.000000       -0.023865        1.000000
       151.000000       -0.023787        1.000000
       152.000000       -0.023787        1.000000
       153.000000       -0.023433        1.000000
       154.000000       -0.023433        1.000000
       155.000000       -0.023210        1.000000
       156.000000       -0.023210        1.000000
       157.000000       -0.022633        1.000000
       158.000000       -0.022633        1.000000
       159.000000       -0.022584        1.000000
       160.000000       -0.022584        1.000000
       161.000000       -0.022567        1.000000
       162.000000       -0.022414        1.000000
       163.000000       -0.022414        1.000000
       164.000000       -0.022239        1.000000
       165.000000       -0.022239        1.000000
       166.000000       -0.022122        1.000000
       167.000000       -0.022121        1.000000
       168.000000       -0.021653        1.000000
       169.000000       -0.021050        1.000000
       170.000000       -0.021050        1.000000
       171.000000       -0.020600        1.000000
       172.000000       -0.020580        1.000000
       173.000000       -0.020450        1.000000
       174.000000       -0.020449        1.000000
       175.000000       -0.020159        1.000000
       176.000000       -0.020159        1.000000
       177.000000       -0.019896        1.000000
       178.000000       -0.019896        1.000000
       179.000000       -0.019643        1.000000
       180.000000       -0.019242        1.000000
       181.000000       -0.019242        1.000000
       182.000000       -0.019116        1.000000
       183.000000       -0.019116        1.000000
       184.000000       -0.018822        1.000000
       185.000000       -0.018822        1.000000
       186.000000       -0.018576        1.000000
       187.000000       -0.018576        1.000000
       188.000000       -0.018141        1.000000
       189.000000       -0.018141        1.000000
       190.000000       -0.017951        1.000000
       191.000000       -0.017850        1.000000
       192.000000       -0.017850        1.000000
       193.000000       -0.017842        1.000000
       194.000000       -0.017842        1.000000
       195.000000       -0.017731        1.000000
       196.000000       -0.017730        1.000000
       197.000000       -0.017438        1.000000
       198.000000       -0.017438        1.000000
       199.000000       -0.016902        1.000000
       200.000000       -0.016811        1.000000
       201.000000       -0.016811        1.000000
       202.000000       -0.016686        1.000000
       203.000000       -0.016467        1.000000
       204.000000       -0.016466        1.000000
       205.000000       -0.016444        1.000000
       206.000000       -0.016444        1.000000
       207.000000       -0.016104        1.000000
       208.000000       -0.016104        1.000000
       209.000000       -0.015806        1.000000
       210.000000       -0.015806        1.000000
       211.000000       -0.015661        1.000000
       212.000000       -0.015661        1.000000
       213.000000       -0.015177        1.000000
       214.000000       -0.015177        1.000000
       215.000000       -0.015043        1.000000
       216.000000       -0.014952        1.000000
       217.000000       -0.014952        1.000000
       218.000000       -0.014702        1.000000
       219.000000       -0.014702        1.000000
       220.000000       -0.014329        1.000000
       221.000000       -0.014329        1.000000
       222.000000       -0.014020        1.000000
       223.000000       -0.014020        1.000000
       224.000000       -0.013938        1.000000
       225.000000       -0.013734        1.000000
       226.000000       -0.013734        1.000000
       227.000000       -0.013565        1.000000
       228.000000       -0.013565        1.000000
       229.000000       -0.013490        1.000000
       230.000000       -0.013485        1.000000
       231.000000       -0.013485        1.000000
       232.000000       -0.013282        1.000000
       233.000000       -0.013282        1.000000
       234.000000       -0.013052        1.000000
       235.000000       -0.013052        1.000000
       236.000000       -0.013004        1.000000
       237.000000       -0.013003        1.000000
       238.000000       -0.013002        1.000000
       239.000000       -0.013002        1.000000
       240.000000       -0.012905        1.000000
       241.000000       -0.012905        1.000000
       242.000000       -0.012856        1.000000
       243.000000       -0.012856        1.000000
       244.000000       -0.012840        1.000000
       245.000000       -0.012840        1.000000
       246.000000       -0.012613        1.000000
       247.000000       -0.012613        1.000000
       248.000000       -0.012511        1.000000
       249.000000       -0.012430        1.000000
       250.000000       -0.012430        1.000000
       251.000000       -0.012390        1.000000
       252.000000       -0.012389        1.000000
       253.000000       -0.012327        1.000000
       254.000000       -0.012324        1.000000
       255.000000       -0.012324        1.000000
       256.000000       -0.011936        1.000000
       257.000000       -0.011936        1.000000
       258.000000       -0.011806        1.000000
       259.000000       -0.011806        1.000000
       260.000000       -0.011653        1.000000
       261.000000       -0.011626        1.000000
       262.000000       -0.011626        1.000000
       263.000000       -0.011569        1.000000
       264.000000       -0.011336        1.000000
       265.000000       -0.011336        1.000000
       266.000000       -0.011299        1.000000
       267.000000       -0.011298        1.000000
       268.000000       -0.011293        1.000000
       269.000000       -0.011293        1.000000
       270.000000       -0.011264        1.000000
       271.000000       -0.011263        1.000000
       272.000000       -0.011181        1.000000
       273.000000       -0.011181        1.000000
       274.000000       -0.011100        1.000000
       275.000000       -0.011100        1.000000
       276.000000       -0.011061        1.000000
       277.000000       -0.011061        1.000000
       278.000000       -0.010986        1.000000
       279.000000       -0.010819        1.000000
       280.000000       -0.010819        1.000000
       281.000000       -0.010344        1.000000
       282.000000       -0.010344        1.000000
       283.000000       -0.010306        1.000000
       284.000000       -0.010306        1.000000
       285.000000       -0.010284        1.000000
       286.000000       -0.010284        1.000000
       287.000000       -0.010277        1.000000
       288.000000       -0.010277        1.000000
       289.000000       -0.010064        1.000000
       290.000000       -0.010056        1.000000
       291.000000       -0.010056        1.000000
       292.000000       -0.010054        1.000000
       293.000000       -0.010039        1.000000
       294.000000       -0.009839        1.000000
       295.000000       -0.009746        1.000000
       296.000000       -0.009746        1.000000
       297.000000       -0.009700        1.000000
       298.000000       -0.009659        1.000000
       299.000000       -0.009659        1.000000
       300.000000       -0.009504        1.000000
       301.000000       -0.009504        1.000000
       302.000000       -0.009461        1.000000
       303.000000       -0.009460        1.000000
       304.000000       -0.009422        1.000000
       305.000000       -0.009421        1.000000
       306.000000       -0.009411        1.000000
       307.000000       -0.009409        1.000000
       308.000000       -0.009305        1.000000
       309.000000       -0.009305        1.000000
       310.000000       -0.008923        1.000000
       311.000000       -0.008916        1.000000
       312.000000       -0.008916        1.000000
       313.000000       -0.008886        1.000000
       314.000000       -0.008886        1.000000
       315.000000       -0.008835        1.000000
       316.000000       -0.008765        1.000000
       317.000000       -0.008765        1.000000
       318.000000       -0.008598        1.000000
       319.000000       -0.008597        1.000000
       320.000000       -0.008373        1.000000
       321.000000       -0.008373        1.000000
       322.000000       -0.008356        1.000000
       323.000000       -0.008355        1.000000
       324.000000       -0.008308        1.000000
       325.000000       -0.008308        1.000000
       326.000000       -0.008288        1.000000
       327.000000       -0.008287        1.000000
       328.000000       -0.008257        1.000000
       329.000000       -0.008257        1.000000
       330.000000       -0.008243        1.000000
       331.000000       -0.008243        1.000000
       332.000000       -0.008225        1.000000
       333.000000       -0.008140        1.000000
       334.000000       -0.008139        1.000000
       335.000000       -0.008099        1.000000
       336.000000       -0.008099        1.000000
       337.000000       -0.008094        1.000000
       338.000000       -0.008094        1.000000
       339.000000       -0.008093        1.000000
       340.000000       -0.008092        1.000000
       341.000000       -0.008006        1.000000
       342.000000       -0.007990        1.000000
       343.000000       -0.007990        1.000000
       344.000000       -0.007974        1.000000
       345.000000       -0.007974        1.000000
       346.000000       -0.007959        1.000000
       347.000000       -0.007959        1.000000
       348.000000       -0.007872        1.000000
       349.000000       -0.007870        1.000000
       350.000000       -0.007774        1.000000
       351.000000       -0.007773        1.000000
       352.000000       -0.007728        1.000000
       353.000000       -0.007727        1.000000
       354.000000       -0.007693        1.000000
       355.000000       -0.007692        1.000000
       356.000000       -0.007574        1.000000
       357.000000       -0.007574        1.000000
       358.000000       -0.007455        1.000000
       359.000000       -0.007441        1.000000
       360.000000       -0.007440        1.000000
       361.000000       -0.007433        1.000000
       362.000000       -0.007432        1.000000
       363.000000       -0.007429        1.000000
       364.000000       -0.007428        1.000000
       365.000000       -0.007373        1.000000
       366.000000       -0.007372        1.000000
       367.000000       -0.007184        1.000000
       368.000000       -0.007183        1.000000
       369.000000       -0.007136        1.000000
       370.000000       -0.007115        1.000000
       371.000000       -0.007115        1.000000
       372.000000       -0.007100        1.000000
       373.000000       -0.007087        1.000000
       374.000000       -0.007086        1.000000
       375.000000       -0.007077        1.000000
       376.000000       -0.007076        1.000000
       377.000000       -0.007072        1.000000
       378.000000       -0.007071        1.000000
       379.000000       -0.007027        1.000000
       380.000000       -0.007026        1.000000
       381.000000       -0.006931        1.000000
       382.000000       -0.006930        1.000000
       383.000000       -0.006864        1.000000
       384.000000       -0.006864        1.000000
       385.000000       -0.006842        1.000000
       386.000000       -0.006841        1.000000
       387.000000       -0.006745        1.000000
       388.000000       -0.006745        1.000000
       389.000000       -0.006702        1.000000
       390.000000       -0.006701        1.000000
       391.000000       -0.006684        1.000000
       392.000000       -0.006681        1.000000
       393.000000       -0.006672        1.000000
       394.000000       -0.006671        1.000000
       395.000000       -0.006643        1.000000
       396.000000       -0.006641        1.000000
       397.000000       -0.006562        1.000000
       398.000000       -0.006554        1.000000
       399.000000       -0.006554        1.000000
       400.000000       -0.006474        1.000000
       401.000000       -0.006430        1.000000
       402.000000       -0.006426        1.000000
       403.000000       -0.006381        1.000000
       404.000000       -0.006380        1.000000
       405.000000       -0.006369        1.000000
       406.000000       -0.006368        1.000000
       407.000000       -0.006293        1.000000
       408.000000       -0.006276        1.000000
       409.000000       -0.006272        1.000000
       410.000000       -0.006241        1.000000
       411.000000       -0.006240        1.000000
       412.000000       -0.006231        1.000000
       413.000000       -0.006229        1.000000
       414.000000       -0.006227        1.000000
       415.000000       -0.006224        1.000000
       416.000000       -0.006178        1.000000
       417.000000       -0.006177        1.000000
       418.000000       -0.006154        1.000000
       419.000000       -0.006152        1.000000
       420.000000       -0.006123        1.000000
       421.000000       -0.006057        1.000000
       422.000000       -0.006053        1.000000
       423.000000       -0.005979        1.000000
       424.000000       -0.005977        1.000000
       425.000000       -0.005922        1.000000
       426.000000       -0.005920        1.000000
       427.000000       -0.005853        1.000000
       428.000000       -0.005828        1.000000
       429.000000       -0.005825        1.000000
       430.000000       -0.005822        1.000000
       431.000000       -0.005818        1.000000
       432.000000       -0.005792        1.000000
       433.000000       -0.005790        1.000000
       434.000000       -0.005757        1.000000
       435.000000       -0.005654        1.000000
       436.000000       -0.005653        1.000000
       437.000000       -0.005567        1.000000
       438.000000       -0.005543        1.000000
       439.000000       -0.005537        1.000000
       440.000000       -0.005516        1.000000
       441.000000       -0.005513        1.000000
       442.000000       -0.005443        1.000000
       443.000000       -0.005441        1.000000
       444.000000       -0.005437        1.000000
       445.000000       -0.005436        1.000000
       446.000000       -0.005427        1.000000
       447.000000       -0.005425        1.000000
       448.000000       -0.005417        1.000000
       449.000000       -0.005416        1.000000
       450.000000       -0.005410        1.000000
       451.000000       -0.005409        1.000000
       452.000000       -0.005318        1.000000
       453.000000       -0.005315        1.000000
       454.000000       -0.005313        1.000000
       455.000000       -0.005307        1.000000
       456.000000       -0.005278        1.000000
       457.000000       -0.005275        1.000000
       458.000000       -0.005199        1.000000
       459.000000       -0.005195        1.000000
       460.000000       -0.005190        1.000000
       461.000000       -0.005183        1.000000
       462.000000       -0.005178        1.000000
       463.000000       -0.005176        1.000000
       464.000000       -0.005172        1.000000
       465.000000       -0.005165        1.000000
       466.000000       -0.005156        1.000000
       467.000000       -0.005119        1.000000
       468.000000       -0.005106        1.000000
       469.000000       -0.005101        1.000000
       470.000000       -0.005094        1.000000
       471.000000       -0.005093        1.000000
       472.000000       -0.005087        1.000000
       473.000000       -0.005085        1.000000
       474.000000       -0.005082        1.000000
       475.000000       -0.005074        1.000000
       476.000000       -0.005069        1.000000
       477.000000       -0.005048        1.000000
       478.000000       -0.005045        1.000000
       479.000000       -0.005040        1.000000
       480.000000       -0.005035        1.000000
       481.000000       -0.005029        1.000000
       482.000000       -0.005027        1.000000
       483.000000       -0.005026        1.000000
       484.000000       -0.005014        1.000000
       485.000000       -0.005006        1.000000
       486.000000       -0.005004        1.000000
       487.000000       -0.004978        1.000000
       488.000000       -0.004977        1.000000
       489.000000       -0.004916        1.000000
       490.000000       -0.004916        1.000000
       491.000000       -0.004751        1.000000
       492.000000       -0.004745        1.000000
       493.000000       -0.004713        1.000000
       494.000000       -0.004705        1.000000
       495.000000       -0.004686        1.000000
       496.000000       -0.004681        1.000000
       497.000000       -0.004670        1.000000
       498.000000       -0.004666        1.000000
       499.000000       -0.004661        1.000000
       500.000000       -0.004658        1.000000
